chr,center,TSS,score,gene
chr8,100310207,100145817,0.029696,FBXO43
chr8,100310207,100150623,0.032668,POLR2K
chr8,100310207,100157906,0.0412,SPAG1
chr8,100310207,100336218,0.193342,RNF19A
chr8,100310207,100559784,0.022747,ANKRD46
chr8,100313677,100336218,0.019267,RNF19A
chr8,100410206,100336218,0.01536,RNF19A
chr8,100452363,100150623,0.016207,POLR2K
chr8,100494803,99893707,0.018304,COX6C
chr8,100494803,100145817,0.024301,FBXO43
chr8,100494803,100150623,0.030905,POLR2K
chr8,100494803,100157906,0.028064,SPAG1
chr8,100494803,100336218,0.027172,RNF19A
chr8,100494803,100559784,0.021265,ANKRD46
chr8,100502458,100145817,0.016886,FBXO43
chr8,100502458,100157906,0.016102,SPAG1
chr8,100502458,100336218,0.019068,RNF19A
chr8,100527008,100145817,0.016633,FBXO43
chr8,100527008,100157906,0.01723,SPAG1
chr8,100559431,100145817,0.01585,FBXO43
chr8,100559431,100150623,0.016834,POLR2K
chr8,100559431,100157906,0.015851,SPAG1
chr8,100564089,100559784,0.051565,ANKRD46
chr8,100712966,100722809,0.01568,PABPC1
chr8,100714175,100722809,0.021128,PABPC1
chr8,100720048,100722809,0.059503,PABPC1
chr8,100720726,100559784,0.026607,ANKRD46
chr8,100720726,100722809,0.145915,PABPC1
chr8,100722350,99893707,0.015954,COX6C
chr8,100722350,100145817,0.015931,FBXO43
chr8,100722350,100150623,0.019161,POLR2K
chr8,100722350,100157906,0.01843,SPAG1
chr8,100722350,100559784,0.03743,ANKRD46
chr8,100722350,100953388,0.01507,YWHAZ
chr8,100722350,101206193,0.015192,ZNF706
chr8,100809775,100559784,0.02176,ANKRD46
chr8,100809775,100722809,0.025507,PABPC1
chr8,100827014,100722809,0.015048,PABPC1
chr8,100944337,100953388,0.020643,YWHAZ
chr8,100950493,100953388,0.114891,YWHAZ
chr8,100950493,101034868,0.03384,FLJ42969
chr8,100950493,101206193,0.027067,ZNF706
chr8,100951843,98294393,0.016846,NIPAL2
chr8,100951843,98942827,0.016999,STK3
chr8,100951843,99013266,0.016786,VPS13B
chr8,100951843,99893707,0.024335,COX6C
chr8,100951843,100145817,0.019974,FBXO43
chr8,100951843,100150623,0.02242,POLR2K
chr8,100951843,100157906,0.022914,SPAG1
chr8,100951843,100336218,0.019199,RNF19A
chr8,100951843,100559784,0.025334,ANKRD46
chr8,100951843,100722809,0.030689,PABPC1
chr8,100951843,101034868,0.084495,FLJ42969
chr8,100951843,101206193,0.067585,ZNF706
chr8,100951843,102124907,0.024227,NCALD
chr8,100951843,102238961,0.022993,RRM2B
chr8,100951843,103021063,0.015966,ATP6V1C1
chr8,100951843,103298433,0.020911,FZD6
chr8,100951843,103371538,0.016083,CTHRC1
chr8,100951843,104589258,0.016071,LRP12
chr8,100953093,99893707,0.015053,COX6C
chr8,100953093,100157906,0.015396,SPAG1
chr8,100953093,100953388,0.093245,YWHAZ
chr8,100953093,101034868,0.059368,FLJ42969
chr8,100953093,101206193,0.034427,ZNF706
chr8,100953093,102124907,0.016805,NCALD
chr8,101080632,101034868,0.017358,FLJ42969
chr8,101108642,101034868,0.016436,FLJ42969
chr8,101137164,100953388,0.015709,YWHAZ
chr8,101137164,101034868,0.025011,FLJ42969
chr8,101137164,101206193,0.01969,ZNF706
chr8,101204715,100953388,0.018813,YWHAZ
chr8,101204715,101034868,0.022532,FLJ42969
chr8,101204715,101206193,0.140394,ZNF706
chr8,101205999,100953388,0.023872,YWHAZ
chr8,101205999,101034868,0.028592,FLJ42969
chr8,101205999,102124907,0.016656,NCALD
chr8,102108333,102124907,0.019798,NCALD
chr8,102122445,102124907,0.045439,NCALD
chr8,102125098,102124907,0.023286,NCALD
chr8,102238980,102124907,0.022868,NCALD
chr8,102238980,102412759,0.019974,UBR5
chr8,102238980,103021063,0.017715,ATP6V1C1
chr8,102238980,103298433,0.017678,FZD6
chr8,102238980,103371538,0.01683,CTHRC1
chr8,102239990,102238961,0.053284,RRM2B
chr8,102411108,102412759,0.150769,UBR5
chr8,102412493,102124907,0.018859,NCALD
chr8,102412493,102238961,0.021599,RRM2B
chr8,102412493,103298433,0.01853,FZD6
chr8,102412493,103371538,0.020364,CTHRC1
chr8,102652056,102655725,0.039154,KLF10
chr8,102654187,102238961,0.015718,RRM2B
chr8,102654187,103021063,0.01638,ATP6V1C1
chr8,102654187,103298433,0.016056,FZD6
chr8,102654187,103371538,0.020262,CTHRC1
chr8,102655993,102124907,0.015709,NCALD
chr8,102655993,102238961,0.018986,RRM2B
chr8,102655993,102412759,0.017726,UBR5
chr8,102655993,102655725,0.195804,KLF10
chr8,102655993,102893864,0.01529,AZIN1
chr8,102655993,103021063,0.019785,ATP6V1C1
chr8,102655993,103298433,0.019393,FZD6
chr8,102655993,103371538,0.024473,CTHRC1
chr8,102662547,102655725,0.062267,KLF10
chr8,102806982,102124907,0.024355,NCALD
chr8,102806982,102238961,0.029331,RRM2B
chr8,102806982,102412759,0.028741,UBR5
chr8,102806982,102655725,0.101066,KLF10
chr8,102806982,102893864,0.0322,AZIN1
chr8,102806982,103021063,0.034569,ATP6V1C1
chr8,102806982,103298433,0.035901,FZD6
chr8,102806982,103371538,0.033023,CTHRC1
chr8,102806982,103414714,0.025351,DCAF13
chr8,102806982,103415189,0.025352,SLC25A32
chr8,102806982,104589258,0.035678,LRP12
chr8,102806982,106270144,0.025031,OXR1
chr8,102806982,107498055,0.02487,ANGPT1
chr8,102810792,102238961,0.015002,RRM2B
chr8,102810792,102655725,0.039601,KLF10
chr8,102810792,103298433,0.015074,FZD6
chr8,102863082,102893864,0.212593,AZIN1
chr8,102863082,103021063,0.045232,ATP6V1C1
chr8,102863082,103298433,0.019626,FZD6
chr8,102863082,103371538,0.024314,CTHRC1
chr8,102863082,103414714,0.016151,DCAF13
chr8,102863082,103415189,0.016152,SLC25A32
chr8,102864221,103021063,0.053043,ATP6V1C1
chr8,102864221,103298433,0.023016,FZD6
chr8,102864221,103371538,0.028513,CTHRC1
chr8,102864221,103414714,0.018941,DCAF13
chr8,102864221,103415189,0.018942,SLC25A32
chr8,103020766,102893864,0.020898,AZIN1
chr8,103020766,103298433,0.01761,FZD6
chr8,103020766,103371538,0.015764,CTHRC1
chr8,103298827,103371538,0.015126,CTHRC1
chr8,103336559,103298433,0.019352,FZD6
chr8,103336559,103371538,0.01757,CTHRC1
chr8,103373418,103371538,0.041783,CTHRC1
chr8,103406604,103414714,0.01924,DCAF13
chr8,103406604,103415189,0.019247,SLC25A32
chr8,103409070,103414714,0.016532,DCAF13
chr8,103409070,103415189,0.01654,SLC25A32
chr8,103415236,102412759,0.016298,UBR5
chr8,103415236,102893864,0.023416,AZIN1
chr8,103415236,103021063,0.03415,ATP6V1C1
chr8,103415236,103298433,0.080178,FZD6
chr8,103415236,103371538,0.105208,CTHRC1
chr8,103415236,104589258,0.035132,LRP12
chr8,103415236,106270144,0.021716,OXR1
chr8,103415236,107498055,0.020419,ANGPT1
chr8,104585944,104589258,0.035802,LRP12
chr8,104665664,104589258,0.032077,LRP12
chr8,106271256,106270144,0.153979,OXR1
chr8,106276093,106270144,0.033024,OXR1
chr8,106657475,106270144,0.042779,OXR1
chr8,106657475,107498055,0.048606,ANGPT1
chr8,106658472,106270144,0.017054,OXR1
chr8,106725869,106270144,0.016028,OXR1
chr8,106725869,107498055,0.017234,ANGPT1
chr8,106763426,107498055,0.01646,ANGPT1
chr8,107495324,107498055,0.043247,ANGPT1
chr8,107496208,107498055,0.073242,ANGPT1
chr8,107497312,107498055,0.047353,ANGPT1
chr8,107499977,107498055,0.025145,ANGPT1
chr8,107504899,107498055,0.02597,ANGPT1
chr8,108243115,108443496,0.039108,EIF3E
chr8,108248507,106270144,0.020678,OXR1
chr8,108248507,107498055,0.046992,ANGPT1
chr8,108248507,108443601,0.09107,EMC2
chr8,108248507,109334121,0.031373,NUDCD1
chr8,108248507,109334324,0.03137,ENY2
chr8,108248507,109539711,0.022587,EBAG9
chr8,108443511,106270144,0.02612,OXR1
chr8,108443511,107498055,0.058272,ANGPT1
chr8,108443511,108443496,0.114603,EIF3E
chr8,108443511,109334121,0.043525,NUDCD1
chr8,108443511,109334324,0.043525,ENY2
chr8,108443511,109539711,0.029534,EBAG9
chr8,108468756,108443496,0.017006,EIF3E
chr8,108468756,108443601,0.041489,EMC2
chr8,109334281,107498055,0.022302,ANGPT1
chr8,109334281,108443496,0.026926,EIF3E
chr8,109334281,108443601,0.029683,EMC2
chr8,109334281,109539711,0.059554,EBAG9
chr8,109540042,106270144,0.022676,OXR1
chr8,109540042,107498055,0.032433,ANGPT1
chr8,109540042,108443496,0.039219,EIF3E
chr8,109540042,108443601,0.040749,EMC2
chr8,109540042,109334121,0.120474,NUDCD1
chr8,109540042,109334324,0.120475,ENY2
chr8,115451877,115809673,0.016873,TRPS1
chr8,115648623,115809673,0.054652,TRPS1
chr8,115648623,116766925,0.016321,EIF3H
chr8,115663356,115809673,0.02612,TRPS1
chr8,115667585,115809673,0.098768,TRPS1
chr8,115668207,115809673,0.088761,TRPS1
chr8,116755851,115809673,0.025151,TRPS1
chr8,116755851,116766505,0.174008,UTP23
chr8,116755851,116874424,0.031316,RAD21-AS1
chr8,116755851,116874776,0.031317,RAD21
chr8,116755851,117520713,0.015207,MED30
chr8,116766450,115809673,0.028457,TRPS1
chr8,116766450,116766925,0.166282,EIF3H
chr8,116766450,116874424,0.032921,RAD21-AS1
chr8,116766450,116874776,0.032921,RAD21
chr8,116766450,117520713,0.016856,MED30
chr8,116872694,116874424,0.075995,RAD21-AS1
chr8,116872694,116874776,0.075994,RAD21
chr8,116873640,116874424,0.107516,RAD21-AS1
chr8,116873640,116874776,0.107516,RAD21
chr8,116874605,115809673,0.028643,TRPS1
chr8,116874605,116766925,0.050687,EIF3H
chr8,116874605,116766505,0.055759,UTP23
chr8,116874605,117520713,0.022036,MED30
chr8,116874605,118111826,0.019966,EXT1
chr8,116874605,118620498,0.016718,SAMD12-AS1
chr8,116874605,118622112,0.016712,SAMD12
chr8,117520848,115809673,0.017072,TRPS1
chr8,117520848,116766925,0.022565,EIF3H
chr8,117520848,116766505,0.026174,UTP23
chr8,117520848,116874424,0.020203,RAD21-AS1
chr8,117520848,116874776,0.020203,RAD21
chr8,117520848,118111826,0.052266,EXT1
chr8,117520848,118620498,0.046949,SAMD12-AS1
chr8,117520848,118622112,0.046929,SAMD12
chr8,118089831,118111826,0.030104,EXT1
chr8,118099571,118111826,0.02671,EXT1
chr8,118109017,118111826,0.077646,EXT1
chr8,118111465,117520713,0.0162,MED30
chr8,118111465,118620498,0.016186,SAMD12-AS1
chr8,118111465,118622112,0.016186,SAMD12
chr8,118120784,118111826,0.019541,EXT1
chr8,118564423,118620498,0.015476,SAMD12-AS1
chr8,118564423,118622112,0.015477,SAMD12
chr8,118621114,118622112,0.078145,SAMD12
chr8,118622220,118620498,0.148741,SAMD12-AS1
chr8,119648583,119673453,0.017285,ENPP2
chr8,119832862,118620498,0.015765,SAMD12-AS1
chr8,119832862,118622112,0.015774,SAMD12
chr8,119832862,119673453,0.024389,ENPP2
chr8,119832862,119855894,0.088882,DSCC1
chr8,119832862,119873717,0.035318,DEPTOR
chr8,119832862,120445400,0.017132,MTBP
chr8,119832862,120445402,0.017132,MRPL13
chr8,119855308,119855894,0.043589,DSCC1
chr8,119855936,119832863,0.023808,TAF2
chr8,119855936,119873717,0.019077,DEPTOR
chr8,119856675,119855894,0.044635,DSCC1
chr8,119867342,119855894,0.017945,DSCC1
chr8,119867342,119873717,0.017409,DEPTOR
chr8,119873756,119832863,0.022629,TAF2
chr8,119873756,119855894,0.045633,DSCC1
chr8,119874472,119832863,0.017177,TAF2
chr8,119874472,119855894,0.034643,DSCC1
chr8,119874472,119873717,0.125912,DEPTOR
chr8,120445256,119673453,0.022825,ENPP2
chr8,120445256,119832863,0.023905,TAF2
chr8,120445256,119855894,0.031667,DSCC1
chr8,120445256,119873717,0.030776,DEPTOR
chr8,120445256,120813273,0.020438,SNTB1
chr8,120706701,120445400,0.021489,MTBP
chr8,120706701,120445402,0.021489,MRPL13
chr8,120706701,120813273,0.019774,SNTB1
chr8,120706701,121639293,0.016081,HAS2-AS1
chr8,120731788,119673453,0.01607,ENPP2
chr8,120731788,119873717,0.016869,DEPTOR
chr8,120731788,120445400,0.020269,MTBP
chr8,120731788,120445402,0.020269,MRPL13
chr8,120731788,120813273,0.023734,SNTB1
chr8,120731788,121639293,0.01708,HAS2-AS1
chr8,120749628,120813273,0.015241,SNTB1
chr8,120809020,119832863,0.017117,TAF2
chr8,120809020,119855894,0.016452,DSCC1
chr8,120809020,120445400,0.022475,MTBP
chr8,120809020,120445402,0.022475,MRPL13
chr8,120809020,120813273,0.202313,SNTB1
chr8,120810625,120445400,0.019205,MTBP
chr8,120810625,120445402,0.019205,MRPL13
chr8,120810625,120813273,0.172879,SNTB1
chr8,121640802,121639293,0.01609,HAS2-AS1
chr8,121642460,121639293,0.047225,HAS2-AS1
chr8,121822997,121639293,0.022443,HAS2-AS1
chr8,122780235,122781655,0.083962,ZHX2
chr8,122780913,122781655,0.069198,ZHX2
chr8,122781607,121639293,0.019468,HAS2-AS1
chr8,122781607,123042302,0.026896,DERL1
chr8,122781607,123041968,0.028768,TBC1D31
chr8,122781607,123241377,0.02149,C8orf76
chr8,122781607,123274284,0.017087,ZHX1-C8orf76
chr8,122781607,123275541,0.017087,ZHX1
chr8,122781607,123768439,0.015088,FAM91A1
chr8,122782417,121639293,0.023901,HAS2-AS1
chr8,122782417,122781655,0.207235,ZHX2
chr8,122782417,123042302,0.033037,DERL1
chr8,122782417,123041968,0.035337,TBC1D31
chr8,122782417,123241377,0.026397,C8orf76
chr8,122782417,123274284,0.020989,ZHX1-C8orf76
chr8,122782417,123275541,0.020989,ZHX1
chr8,122782417,123416350,0.015612,ATAD2
chr8,122782417,123541206,0.015757,FBXO32
chr8,122782417,123768439,0.018533,FAM91A1
chr8,122783060,121639293,0.021599,HAS2-AS1
chr8,122783060,122781655,0.075017,ZHX2
chr8,122783060,123042302,0.023301,DERL1
chr8,122783060,123041968,0.022893,TBC1D31
chr8,122783060,123241377,0.016529,C8orf76
chr8,122783060,123274284,0.016106,ZHX1-C8orf76
chr8,122783060,123275541,0.016106,ZHX1
chr8,122799259,122781655,0.01814,ZHX2
chr8,123037642,123042302,0.075828,DERL1
chr8,123037642,123041968,0.019599,TBC1D31
chr8,123038357,123042302,0.054549,DERL1
chr8,123038357,123041968,0.018891,TBC1D31
chr8,123042012,121639293,0.015331,HAS2-AS1
chr8,123042012,122781655,0.017723,ZHX2
chr8,123042012,123041968,0.069194,TBC1D31
chr8,123042012,123241377,0.025101,C8orf76
chr8,123042012,123274284,0.022364,ZHX1-C8orf76
chr8,123042012,123275541,0.022364,ZHX1
chr8,123065914,123041968,0.018347,TBC1D31
chr8,123072421,123042302,0.015514,DERL1
chr8,123073294,123041968,0.042695,TBC1D31
chr8,123074760,123041968,0.016786,TBC1D31
chr8,123086002,123041968,0.020624,TBC1D31
chr8,123096120,123041968,0.017935,TBC1D31
chr8,123157374,121639293,0.02596,HAS2-AS1
chr8,123157374,122781655,0.026205,ZHX2
chr8,123157374,123042302,0.045903,DERL1
chr8,123157374,123041968,0.064128,TBC1D31
chr8,123157374,123241377,0.07952,C8orf76
chr8,123157374,123274284,0.060346,ZHX1-C8orf76
chr8,123157374,123275541,0.060346,ZHX1
chr8,123157374,123416350,0.026828,ATAD2
chr8,123157374,123541206,0.030691,FBXO32
chr8,123157374,123768439,0.027997,FAM91A1
chr8,123157374,124171522,0.019648,FER1L6-AS2
chr8,123157374,124372701,0.017488,TMEM65
chr8,123157374,124450820,0.015265,TRMT12
chr8,123157374,124539458,0.015331,TATDN1
chr8,123157374,124539101,0.015331,NDUFB9
chr8,123161308,123241377,0.020304,C8orf76
chr8,123240735,123241377,0.04034,C8orf76
chr8,123241396,123274284,0.019227,ZHX1-C8orf76
chr8,123241396,123275541,0.019227,ZHX1
chr8,123274849,123241377,0.0421,C8orf76
chr8,123274849,123416350,0.019781,ATAD2
chr8,123274849,123768439,0.017378,FAM91A1
chr8,123388093,123416350,0.024947,ATAD2
chr8,123395580,123241377,0.016785,C8orf76
chr8,123395580,123274284,0.020074,ZHX1-C8orf76
chr8,123395580,123275541,0.020074,ZHX1
chr8,123395580,123416350,0.138017,ATAD2
chr8,123396468,123241377,0.019881,C8orf76
chr8,123396468,123274284,0.023776,ZHX1-C8orf76
chr8,123396468,123275541,0.023776,ZHX1
chr8,123396468,123541206,0.01546,FBXO32
chr8,123396468,123768439,0.016462,FAM91A1
chr8,123416676,123274284,0.020529,ZHX1-C8orf76
chr8,123416676,123275541,0.020529,ZHX1
chr8,123416676,123416350,0.044779,ATAD2
chr8,123416676,123768439,0.015334,FAM91A1
chr8,123520485,123541206,0.023097,FBXO32
chr8,123534566,123541206,0.03904,FBXO32
chr8,123536810,123541206,0.046996,FBXO32
chr8,123537705,123541206,0.065744,FBXO32
chr8,123763607,123768439,0.018575,FAM91A1
chr8,123766471,123768439,0.037033,FAM91A1
chr8,124191119,124171522,0.023179,FER1L6-AS2
chr8,124196257,124171522,0.036077,FER1L6-AS2
chr8,124196257,124372701,0.015293,TMEM65
chr8,124198017,124171522,0.018609,FER1L6-AS2
chr8,124262481,119673453,0.01679,ENPP2
chr8,124262481,119855894,0.017797,DSCC1
chr8,124262481,121639293,0.019284,HAS2-AS1
chr8,124262481,123041968,0.016601,TBC1D31
chr8,124262481,123241377,0.022089,C8orf76
chr8,124262481,123274284,0.024023,ZHX1-C8orf76
chr8,124262481,123275541,0.024023,ZHX1
chr8,124262481,123416350,0.019202,ATAD2
chr8,124262481,123541206,0.025882,FBXO32
chr8,124262481,123768439,0.0372,FAM91A1
chr8,124262481,124171522,0.07571,FER1L6-AS2
chr8,124262481,124372701,0.071802,TMEM65
chr8,124262481,124450820,0.043127,TRMT12
chr8,124262481,124474880,0.021919,RNF139
chr8,124262481,124539458,0.021871,TATDN1
chr8,124262481,124539101,0.021871,NDUFB9
chr8,124262481,124728473,0.022733,MTSS1
chr8,124262481,124973295,0.023058,ZNF572
chr8,124262481,124998497,0.027781,SQLE
chr8,124262481,125091819,0.020202,WASHC5
chr8,124262481,125091679,0.020202,NSMCE2
chr8,124262481,125430358,0.015816,TRIB1
chr8,124372568,123768439,0.015743,FAM91A1
chr8,124372568,124171522,0.017244,FER1L6-AS2
chr8,124450612,124474880,0.02198,RNF139
chr8,124474474,121639293,0.016344,HAS2-AS1
chr8,124474474,123041968,0.017621,TBC1D31
chr8,124474474,123241377,0.019926,C8orf76
chr8,124474474,123274284,0.025338,ZHX1-C8orf76
chr8,124474474,123275541,0.025338,ZHX1
chr8,124474474,123416350,0.025134,ATAD2
chr8,124474474,123541206,0.026396,FBXO32
chr8,124474474,123768439,0.037243,FAM91A1
chr8,124474474,124171522,0.036478,FER1L6-AS2
chr8,124474474,124372701,0.047053,TMEM65
chr8,124474474,124450820,0.125181,TRMT12
chr8,124474474,124539458,0.063547,TATDN1
chr8,124474474,124539101,0.063547,NDUFB9
chr8,124474474,124728473,0.031747,MTSS1
chr8,124474474,124973295,0.033817,ZNF572
chr8,124474474,124998497,0.039833,SQLE
chr8,124474474,125091819,0.026878,WASHC5
chr8,124474474,125091679,0.026878,NSMCE2
chr8,124474474,125430358,0.019881,TRIB1
chr8,124475785,123274284,0.015622,ZHX1-C8orf76
chr8,124475785,123275541,0.015622,ZHX1
chr8,124475785,123416350,0.015496,ATAD2
chr8,124475785,123541206,0.016283,FBXO32
chr8,124475785,123768439,0.022975,FAM91A1
chr8,124475785,124171522,0.022503,FER1L6-AS2
chr8,124475785,124372701,0.029027,TMEM65
chr8,124475785,124450820,0.07724,TRMT12
chr8,124475785,124474880,0.180947,RNF139
chr8,124475785,124539458,0.039198,TATDN1
chr8,124475785,124539101,0.039198,NDUFB9
chr8,124475785,124728473,0.019584,MTSS1
chr8,124475785,124973295,0.020861,ZNF572
chr8,124475785,124998497,0.024572,SQLE
chr8,124475785,125091819,0.01658,WASHC5
chr8,124475785,125091679,0.01658,NSMCE2
chr8,124538844,124728473,0.016557,MTSS1
chr8,124538844,124973295,0.019882,ZNF572
chr8,124538844,124998497,0.018948,SQLE
chr8,124545403,124539458,0.017388,TATDN1
chr8,124545403,124539101,0.017388,NDUFB9
chr8,124564836,124539458,0.022675,TATDN1
chr8,124564836,124539101,0.022675,NDUFB9
chr8,124687784,124728473,0.017192,MTSS1
chr8,124709742,124728473,0.015729,MTSS1
chr8,124751859,124728473,0.016103,MTSS1
chr8,124973266,124998497,0.021337,SQLE
chr8,124998339,124973295,0.032357,ZNF572
chr8,125091902,124539458,0.016355,TATDN1
chr8,125091902,124539101,0.016355,NDUFB9
chr8,125091902,124728473,0.017639,MTSS1
chr8,125091902,124973295,0.019814,ZNF572
chr8,125091902,124998497,0.024428,SQLE
chr8,125091902,125430358,0.019566,TRIB1
chr8,125093001,125091819,0.032828,WASHC5
chr8,125093001,125091679,0.032828,NSMCE2
chr8,125432179,125430358,0.08261,TRIB1
chr8,125434561,125430358,0.057723,TRIB1
chr8,125934197,126292788,0.030459,LINC00861
chr8,125942431,126292788,0.105912,LINC00861
chr8,125948999,126292788,0.044851,LINC00861
chr8,125949818,126292788,0.060769,LINC00861
chr8,125972112,126292788,0.023957,LINC00861
chr8,127170072,127227541,0.019561,CASC19
chr8,127189129,127227541,0.026976,CASC19
chr8,127196230,127227541,0.022786,CASC19
chr8,127197059,127227541,0.040715,CASC19
chr8,127201838,127227541,0.017098,CASC19
chr8,127206788,127227541,0.021019,CASC19
chr8,127210010,127227541,0.021163,CASC19
chr8,127387169,127400399,0.015624,CCAT2
chr8,127735170,127227541,0.041384,CASC19
chr8,127735170,127400399,0.066461,CCAT2
chr8,127735170,127794526,0.074433,PVT1
chr8,127735170,128564679,0.034209,LINC00824
chr8,127737950,127400399,0.01561,CCAT2
chr8,127737950,127738987,0.04933,CASC11
chr8,127737950,127735434,0.049329,MYC
chr8,127737950,127794526,0.031154,PVT1
chr8,127795295,127794526,0.059907,PVT1
chr8,127795905,127794526,0.039816,PVT1
chr8,127799787,127794526,0.026986,PVT1
chr8,127975880,127738987,0.017028,CASC11
chr8,127975880,127735434,0.017027,MYC
chr8,127975880,127794526,0.016594,PVT1
chr8,127980618,127738987,0.017809,CASC11
chr8,127980618,127735434,0.017809,MYC
chr8,127980618,127794526,0.02037,PVT1
chr8,127993237,127738987,0.015709,CASC11
chr8,127993237,127735434,0.015708,MYC
chr8,127993237,127794526,0.016803,PVT1
chr8,128537938,128564679,0.016498,LINC00824
chr8,128540725,127738987,0.015424,CASC11
chr8,128540725,127735434,0.015423,MYC
chr8,128540725,128564679,0.070129,LINC00824
chr8,128542460,128564679,0.018346,LINC00824
chr8,128543578,128564679,0.02662,LINC00824
chr8,128555222,128564679,0.057941,LINC00824
chr8,128556911,128564679,0.019902,LINC00824
chr8,128575724,128564679,0.01713,LINC00824
chr8,128576294,128564679,0.021385,LINC00824
chr8,128591329,128564679,0.019558,LINC00824
chr8,130015367,130443674,0.018581,ASAP1
chr8,130068554,130443674,0.020914,ASAP1
chr8,130358426,130443674,0.042773,ASAP1
chr8,130444944,130443674,0.067971,ASAP1
chr8,131906627,131904093,0.036863,EFR3A
chr8,131913487,131904093,0.016077,EFR3A
chr8,132760604,132775358,0.050574,PHF20L1
chr8,132767372,132760712,0.021244,TMEM71
chr8,132768698,132775358,0.021019,PHF20L1
chr8,132775506,132760712,0.080988,TMEM71
chr8,132786894,132775358,0.016973,PHF20L1
chr8,133217786,133302022,0.029983,NDRG1
chr8,133283352,133302022,0.036133,NDRG1
chr8,133288353,133302022,0.038874,NDRG1
chr8,133303547,133302022,0.071354,NDRG1
chr8,133499311,131904093,0.025517,EFR3A
chr8,133499311,132760712,0.034827,TMEM71
chr8,133499311,132775358,0.036672,PHF20L1
chr8,133499311,133302022,0.041807,NDRG1
chr8,133499311,133571940,0.094608,ST3GAL1
chr8,133499311,134713049,0.052293,ZFAT
chr8,133499311,135457456,0.048529,KHDRBS3
chr8,133520552,133571940,0.023055,ST3GAL1
chr8,133527023,133571940,0.024061,ST3GAL1
chr8,133564285,133571940,0.038775,ST3GAL1
chr8,133565047,133571940,0.029658,ST3GAL1
chr8,133569892,132760712,0.025823,TMEM71
chr8,133569892,132775358,0.023237,PHF20L1
chr8,133569892,133302022,0.025494,NDRG1
chr8,133569892,133571940,0.263691,ST3GAL1
chr8,133569892,134713049,0.034874,ZFAT
chr8,133569892,135457456,0.034674,KHDRBS3
chr8,134713022,132775358,0.015688,PHF20L1
chr8,134713022,133571940,0.023665,ST3GAL1
chr8,134713022,135457456,0.077794,KHDRBS3
chr8,134720527,134713049,0.029125,ZFAT
chr8,134832726,132760712,0.01529,TMEM71
chr8,134832726,132775358,0.015639,PHF20L1
chr8,134832726,133571940,0.019426,ST3GAL1
chr8,134832726,134713049,0.09603,ZFAT
chr8,134832726,135457456,0.096704,KHDRBS3
chr8,135452686,135457456,0.024828,KHDRBS3
chr8,135458255,135457456,0.015205,KHDRBS3
chr8,140099206,140100553,0.213465,PEG13
chr8,140458080,140511311,0.019124,CHRAC1
chr8,140458080,140635633,0.027971,AGO2
chr8,140464633,140100553,0.05828,PEG13
chr8,140464633,140458579,0.472246,TRAPPC9
chr8,140464633,140511311,0.095704,CHRAC1
chr8,140464633,140635633,0.13196,AGO2
chr8,140464633,141002216,0.032912,PTK2
chr8,140464633,141117278,0.02917,DENND3
chr8,140464633,141391995,0.025254,PTP4A3
chr8,140464633,142403182,0.020075,TSNARE1
chr8,140464633,142681968,0.015122,JRK
chr8,140467493,140635633,0.015872,AGO2
chr8,140511500,140100553,0.033894,PEG13
chr8,140511500,140458579,0.053252,TRAPPC9
chr8,140511500,140635633,0.089089,AGO2
chr8,140511500,141002216,0.026338,PTK2
chr8,140511500,141117278,0.025614,DENND3
chr8,140511500,141391995,0.02271,PTP4A3
chr8,140511500,142403182,0.016977,TSNARE1
chr8,140511500,142681968,0.015267,JRK
chr8,140572499,140635633,0.018509,AGO2
chr8,140588944,140635633,0.018399,AGO2
chr8,140591578,140511311,0.022538,CHRAC1
chr8,140591578,140635633,0.028551,AGO2
chr8,140596966,140100553,0.022543,PEG13
chr8,140596966,140458579,0.022009,TRAPPC9
chr8,140596966,140511311,0.030836,CHRAC1
chr8,140596966,140635633,0.044142,AGO2
chr8,140596966,141002216,0.01526,PTK2
chr8,140597794,140635633,0.018321,AGO2
chr8,140634021,140635633,0.029489,AGO2
chr8,140634690,140635633,0.023042,AGO2
chr8,140637544,140635633,0.037676,AGO2
chr8,140790895,141002216,0.015497,PTK2
chr8,140790895,141117278,0.017413,DENND3
chr8,141000004,141002216,0.035559,PTK2
chr8,141002353,141002216,0.127401,PTK2
chr8,141073513,141002216,0.018081,PTK2
chr8,141121267,141117278,0.018798,DENND3
chr8,141128922,141002216,0.017225,PTK2
chr8,141129951,141002216,0.015053,PTK2
chr8,141129951,141117278,0.131215,DENND3
chr8,141206681,141117278,0.015034,DENND3
chr8,141239314,141002216,0.015736,PTK2
chr8,141239314,141117278,0.016198,DENND3
chr8,141239314,141391995,0.017647,PTP4A3
chr8,141265512,141117278,0.016768,DENND3
chr8,141392326,141391995,0.040734,PTP4A3
chr8,141403385,140100553,0.018996,PEG13
chr8,141403385,140635633,0.017337,AGO2
chr8,141403385,141002216,0.029055,PTK2
chr8,141403385,141117278,0.024346,DENND3
chr8,141403385,141391995,0.141312,PTP4A3
chr8,141403385,142403182,0.024943,TSNARE1
chr8,141403385,142614479,0.020051,ARC
chr8,141403385,142681968,0.020461,JRK
chr8,141403385,142742406,0.018774,SLURP1
chr8,141403385,142777810,0.017478,LYNX1
