chr,center,TSS,score,gene
chr5,82336219,83581320,0.016521,VCAN-AS1
chr5,82347553,82278396,0.019298,RPS23
chr5,82347553,83077498,0.015087,XRCC4
chr5,82347553,83077863,0.015087,TMEM167A
chr5,82347553,83471618,0.026015,VCAN
chr5,82347553,83581320,0.033796,VCAN-AS1
chr5,82347553,83720855,0.019845,HAPLN1
chr5,82349110,82278396,0.017757,RPS23
chr5,82349110,83471618,0.023945,VCAN
chr5,82349110,83581320,0.031105,VCAN-AS1
chr5,82349110,83720855,0.018273,HAPLN1
chr5,82396755,82278396,0.0172,RPS23
chr5,82396755,83077498,0.019054,XRCC4
chr5,82396755,83077863,0.019054,TMEM167A
chr5,82396755,83471618,0.01864,VCAN
chr5,82396755,83581320,0.024268,VCAN-AS1
chr5,82396755,83720855,0.019564,HAPLN1
chr5,82405208,83471618,0.016769,VCAN
chr5,82405825,81233320,0.015692,CKMT2
chr5,82405825,81972023,0.015156,ATG10
chr5,82405825,82278396,0.017055,RPS23
chr5,82405825,83077498,0.019363,XRCC4
chr5,82405825,83077863,0.019363,TMEM167A
chr5,82405825,83471618,0.030897,VCAN
chr5,82405825,83581320,0.023799,VCAN-AS1
chr5,82405825,83720855,0.022625,HAPLN1
chr5,82406408,83471618,0.015168,VCAN
chr5,83077365,81972023,0.015233,ATG10
chr5,83077365,82278396,0.020158,RPS23
chr5,83077365,83471618,0.042063,VCAN
chr5,83077365,83581320,0.030534,VCAN-AS1
chr5,83077365,83720855,0.031131,HAPLN1
chr5,83077365,84384880,0.022277,EDIL3
chr5,83096052,83077498,0.043873,XRCC4
chr5,83096052,83077863,0.043873,TMEM167A
chr5,83097215,83077498,0.016046,XRCC4
chr5,83097215,83077863,0.016046,TMEM167A
chr5,83098108,83077498,0.019415,XRCC4
chr5,83098108,83077863,0.019414,TMEM167A
chr5,83473906,82278396,0.017735,RPS23
chr5,83473906,83077498,0.041635,XRCC4
chr5,83473906,83077863,0.041635,TMEM167A
chr5,83473906,83471618,0.213304,VCAN
chr5,83473906,83581320,0.049409,VCAN-AS1
chr5,83473906,83720855,0.032232,HAPLN1
chr5,83473906,84384880,0.024955,EDIL3
chr5,83475714,83471618,0.045743,VCAN
chr5,83475714,83581320,0.018836,VCAN-AS1
chr5,83562926,83581320,0.046492,VCAN-AS1
chr5,83568109,83581320,0.10227,VCAN-AS1
chr5,83925355,83720855,0.066065,HAPLN1
chr5,83925355,84384880,0.039038,EDIL3
chr5,83925355,86617928,0.016136,COX7C
chr5,83955980,83720855,0.020266,HAPLN1
chr5,83955980,84384880,0.017423,EDIL3
chr5,84250258,83720855,0.032495,HAPLN1
chr5,84250258,84384880,0.026175,EDIL3
chr5,84372474,83720855,0.028652,HAPLN1
chr5,84372474,84384880,0.080222,EDIL3
chr5,84378834,83720855,0.017501,HAPLN1
chr5,84378834,84384880,0.048386,EDIL3
chr5,84394150,84384880,0.022123,EDIL3
chr5,87113872,87267883,0.024262,RASA1
chr5,87120716,86617928,0.026652,COX7C
chr5,87120716,87267883,0.064056,RASA1
chr5,87120716,87412930,0.033652,CCNH
chr5,87120716,88269476,0.026073,TMEM161B
chr5,87121469,87267883,0.01523,RASA1
chr5,87267988,86617928,0.023862,COX7C
chr5,87267988,87412930,0.025306,CCNH
chr5,87267988,88269476,0.019751,TMEM161B
chr5,87393513,87267883,0.025404,RASA1
chr5,87393513,87412930,0.037174,CCNH
chr5,87393513,88269476,0.015965,TMEM161B
chr5,87411128,87412930,0.046647,CCNH
chr5,87412888,84384880,0.018794,EDIL3
chr5,87412888,86617928,0.046355,COX7C
chr5,87412888,87267883,0.062384,RASA1
chr5,87412888,88269476,0.05379,TMEM161B
chr5,87412888,88883328,0.018576,MEF2C-AS1
chr5,88785498,86617928,0.019866,COX7C
chr5,88785498,87267883,0.015126,RASA1
chr5,88785498,87412930,0.017672,CCNH
chr5,88785498,88269476,0.032439,TMEM161B
chr5,88785498,88883328,0.055963,MEF2C-AS1
chr5,88785498,90409766,0.016779,CETN3
chr5,88785498,90474771,0.018151,MBLAC2
chr5,88785498,90471748,0.018151,POLR3G
chr5,88785498,90529584,0.017176,LYSMD3
chr5,88883704,88269476,0.02513,TMEM161B
chr5,88883704,88883328,0.112754,MEF2C-AS1
chr5,88889920,88883328,0.059672,MEF2C-AS1
chr5,88945235,88883328,0.015838,MEF2C-AS1
chr5,88954674,88883328,0.018999,MEF2C-AS1
chr5,88955525,88883328,0.020442,MEF2C-AS1
chr5,88956631,88883328,0.017716,MEF2C-AS1
chr5,89191593,88883328,0.015876,MEF2C-AS1
chr5,89272410,88269476,0.02154,TMEM161B
chr5,89272410,88883328,0.02278,MEF2C-AS1
chr5,89272410,90474771,0.015723,MBLAC2
chr5,89272410,90471748,0.015723,POLR3G
chr5,89276907,88883328,0.015856,MEF2C-AS1
chr5,89437908,88269476,0.026358,TMEM161B
chr5,89437908,88883328,0.031198,MEF2C-AS1
chr5,89437908,90409766,0.016617,CETN3
chr5,89437908,90474771,0.024644,MBLAC2
chr5,89437908,90471748,0.024643,POLR3G
chr5,89437908,90529584,0.02418,LYSMD3
chr5,89457869,88269476,0.024091,TMEM161B
chr5,89457869,88883328,0.022703,MEF2C-AS1
chr5,89457869,90474771,0.021842,MBLAC2
chr5,89457869,90471748,0.021841,POLR3G
chr5,89457869,90529584,0.016886,LYSMD3
chr5,90409690,86617928,0.016178,COX7C
chr5,90409690,88269476,0.023382,TMEM161B
chr5,90409690,88883328,0.028651,MEF2C-AS1
chr5,90409690,90474771,0.099396,MBLAC2
chr5,90409690,90471748,0.099398,POLR3G
chr5,90409690,90529584,0.082006,LYSMD3
chr5,90409690,91314547,0.019233,LUCAT1
chr5,90409690,91380349,0.018035,ARRDC3-AS1
chr5,90409690,91383317,0.018034,ARRDC3
chr5,90474547,90409766,0.020102,CETN3
chr5,90474547,90529584,0.032808,LYSMD3
chr5,90529619,90409766,0.017669,CETN3
chr5,90529619,90474771,0.03495,MBLAC2
chr5,90529619,90471748,0.03495,POLR3G
chr5,90530294,90474771,0.022039,MBLAC2
chr5,90530294,90471748,0.022039,POLR3G
chr5,90530294,90529584,0.111279,LYSMD3
chr5,91280602,90474771,0.019877,MBLAC2
chr5,91280602,90471748,0.019877,POLR3G
chr5,91280602,90529584,0.016275,LYSMD3
chr5,91280602,91314547,0.048532,LUCAT1
chr5,91280602,91380349,0.047545,ARRDC3-AS1
chr5,91280602,91383317,0.047548,ARRDC3
chr5,91312125,90474771,0.015758,MBLAC2
chr5,91312125,90471748,0.015758,POLR3G
chr5,91312125,90529584,0.02115,LYSMD3
chr5,91312125,91314547,0.221617,LUCAT1
chr5,91312125,91380349,0.047868,ARRDC3-AS1
chr5,91312125,91383317,0.047874,ARRDC3
chr5,91314428,90409766,0.016344,CETN3
chr5,91314428,90474771,0.022786,MBLAC2
chr5,91314428,90471748,0.022786,POLR3G
chr5,91314428,90529584,0.018066,LYSMD3
chr5,91314428,91380349,0.050732,ARRDC3-AS1
chr5,91314428,91383317,0.050738,ARRDC3
chr5,91380241,90474771,0.016117,MBLAC2
chr5,91380241,90471748,0.016117,POLR3G
chr5,91380241,90529584,0.017978,LYSMD3
chr5,91380241,91314547,0.040527,LUCAT1
chr5,91380241,91383317,0.176109,ARRDC3
chr5,91381101,91380349,0.04115,ARRDC3-AS1
chr5,91381101,91383317,0.041147,ARRDC3
chr5,91381831,91380349,0.036266,ARRDC3-AS1
chr5,91381831,91383317,0.036264,ARRDC3
chr5,91383547,90474771,0.015195,MBLAC2
chr5,91383547,90471748,0.015195,POLR3G
chr5,91383547,90529584,0.01695,LYSMD3
chr5,91383547,91314547,0.038217,LUCAT1
chr5,91383547,91380349,0.166047,ARRDC3-AS1
chr5,92552595,93585649,0.022335,NR2F1-AS1
chr5,92552595,93583222,0.022308,NR2F1
chr5,93078613,93585649,0.045919,NR2F1-AS1
chr5,93078613,93583222,0.045911,NR2F1
chr5,93078613,94111699,0.025063,FAM172A
chr5,93078613,94618604,0.017513,KIAA0825
chr5,93078613,94618669,0.017512,SLF1
chr5,93162848,93585649,0.031246,NR2F1-AS1
chr5,93162848,93583222,0.031241,NR2F1
chr5,93162848,94111699,0.016506,FAM172A
chr5,93581684,93583222,0.110984,NR2F1
chr5,93581684,94111699,0.015571,FAM172A
chr5,93583095,93585649,0.112584,NR2F1-AS1
chr5,93583095,94111699,0.015792,FAM172A
chr5,94111572,93585649,0.021275,NR2F1-AS1
chr5,94111572,93583222,0.021271,NR2F1
chr5,94111572,94618604,0.0278,KIAA0825
chr5,94111572,94618669,0.0278,SLF1
chr5,95555019,94618604,0.022789,KIAA0825
chr5,95555019,94618669,0.022789,SLF1
chr5,95555019,95285094,0.024468,MCTP1
chr5,95555019,95391366,0.032323,FAM81B
chr5,95555019,95620087,0.054626,GPR150
chr5,95555019,95646754,0.040912,RFESD
chr5,95555019,95713522,0.018409,RHOBTB3
chr5,95555019,95822726,0.02265,GLRX
chr5,95631741,95391366,0.015157,FAM81B
chr5,95631741,95555050,0.026387,TTC37
chr5,95631741,95555101,0.026386,ARSK
chr5,95631741,95620087,0.088879,GPR150
chr5,95631741,95646754,0.048665,RFESD
chr5,95646851,95555050,0.018649,TTC37
chr5,95646851,95555101,0.018649,ARSK
chr5,95646851,95620087,0.032238,GPR150
chr5,95646851,95713522,0.016575,RHOBTB3
chr5,95730921,93585649,0.016623,NR2F1-AS1
chr5,95730921,93583222,0.016632,NR2F1
chr5,95730921,94111699,0.021641,FAM172A
chr5,95730921,94618604,0.032349,KIAA0825
chr5,95730921,94618669,0.03235,SLF1
chr5,95730921,95285094,0.036883,MCTP1
chr5,95730921,95391366,0.037683,FAM81B
chr5,95730921,95555050,0.046213,TTC37
chr5,95730921,95555101,0.046213,ARSK
chr5,95730921,95620087,0.051523,GPR150
chr5,95730921,95646754,0.091283,RFESD
chr5,95730921,95822726,0.053897,GLRX
chr5,95730921,95961851,0.029248,ELL2
chr5,95730921,96525267,0.023325,CAST
chr5,95730921,96808100,0.022562,ERAP1
chr5,95730921,96875986,0.025662,ERAP2
chr5,95730921,96935394,0.021309,LNPEP
chr5,95732331,95646754,0.015379,RFESD
chr5,95732331,95713522,0.061511,RHOBTB3
chr5,95760388,95391366,0.01557,FAM81B
chr5,95760388,95555050,0.018592,TTC37
chr5,95760388,95555101,0.018591,ARSK
chr5,95760388,95620087,0.025509,GPR150
chr5,95760388,95646754,0.036702,RFESD
chr5,95760388,95713522,0.033722,RHOBTB3
chr5,95760388,95822726,0.023607,GLRX
chr5,95817557,95822726,0.024571,GLRX
chr5,95822903,94618604,0.015863,KIAA0825
chr5,95822903,94618669,0.015864,SLF1
chr5,95822903,95285094,0.020441,MCTP1
chr5,95822903,95391366,0.021705,FAM81B
chr5,95822903,95555050,0.026073,TTC37
chr5,95822903,95555101,0.026073,ARSK
chr5,95822903,95620087,0.028526,GPR150
chr5,95822903,95646754,0.036621,RFESD
chr5,95822903,95713522,0.024714,RHOBTB3
chr5,95822903,95961851,0.016626,ELL2
chr5,95824084,95620087,0.016228,GPR150
chr5,95824084,95646754,0.020833,RFESD
chr5,95824084,95822726,0.107086,GLRX
chr5,95858859,93585649,0.019085,NR2F1-AS1
chr5,95858859,93583222,0.019096,NR2F1
chr5,95858859,94111699,0.025055,FAM172A
chr5,95858859,94618604,0.040386,KIAA0825
chr5,95858859,94618669,0.040387,SLF1
chr5,95858859,95285094,0.050284,MCTP1
chr5,95858859,95391366,0.055704,FAM81B
chr5,95858859,95555050,0.060703,TTC37
chr5,95858859,95555101,0.060703,ARSK
chr5,95858859,95620087,0.061775,GPR150
chr5,95858859,95646754,0.11043,RFESD
chr5,95858859,95713522,0.051309,RHOBTB3
chr5,95858859,95822726,0.094226,GLRX
chr5,95858859,95961851,0.073189,ELL2
chr5,95858859,96525267,0.040656,CAST
chr5,95858859,96808100,0.032438,ERAP1
chr5,95858859,96875986,0.035745,ERAP2
chr5,95858859,96935394,0.026426,LNPEP
chr5,95858859,97183247,0.022313,RIOK2
chr5,95861554,95391366,0.016648,FAM81B
chr5,95861554,95620087,0.019608,GPR150
chr5,95861554,95646754,0.018193,RFESD
chr5,95861554,95822726,0.019787,GLRX
chr5,95861554,95961851,0.022252,ELL2
chr5,95956153,95961851,0.015542,ELL2
chr5,95959208,95961851,0.019852,ELL2
chr5,95961759,94618604,0.016673,KIAA0825
chr5,95961759,94618669,0.016673,SLF1
chr5,95961759,95285094,0.021137,MCTP1
chr5,95961759,95391366,0.02143,FAM81B
chr5,95961759,95620087,0.020127,GPR150
chr5,95961759,95646754,0.015898,RFESD
chr5,95961759,95822726,0.016368,GLRX
chr5,95961759,96525267,0.016992,CAST
chr5,95961759,96875986,0.015026,ERAP2
chr5,96227267,95961851,0.019763,ELL2
chr5,96255403,95961851,0.016111,ELL2
chr5,96627128,96525267,0.016533,CAST
chr5,96629905,96525267,0.01603,CAST
chr5,96661852,96525267,0.024769,CAST
chr5,96701345,96525267,0.02018,CAST
chr5,96702906,96808100,0.021265,ERAP1
chr5,96702906,96875986,0.018556,ERAP2
chr5,96702906,96935394,0.017408,LNPEP
chr5,96808189,96525267,0.022563,CAST
chr5,96808189,96875986,0.051453,ERAP2
chr5,96808189,96935394,0.030688,LNPEP
chr5,96808189,97183247,0.018255,RIOK2
chr5,96876617,96875986,0.074192,ERAP2
chr5,96935144,95285094,0.016947,MCTP1
chr5,96935144,95391366,0.021639,FAM81B
chr5,96935144,95555050,0.017766,TTC37
chr5,96935144,95555101,0.017767,ARSK
chr5,96935144,95620087,0.018462,GPR150
chr5,96935144,95646754,0.017303,RFESD
chr5,96935144,95961851,0.018012,ELL2
chr5,96935144,96525267,0.03477,CAST
chr5,96935144,96808100,0.057766,ERAP1
chr5,96935144,96875986,0.129969,ERAP2
chr5,96935144,97183247,0.036566,RIOK2
chr5,96935144,98773469,0.015055,RGMB-AS1
chr5,96935144,100903282,0.018376,ST8SIA4
chr5,97183520,94618604,0.015973,KIAA0825
chr5,97183520,94618669,0.015973,SLF1
chr5,97183520,95391366,0.019265,FAM81B
chr5,97183520,95620087,0.015523,GPR150
chr5,97183520,95961851,0.018452,ELL2
chr5,97183520,96525267,0.025057,CAST
chr5,97183520,96808100,0.036175,ERAP1
chr5,97183520,96875986,0.051052,ERAP2
chr5,97183520,96935394,0.038494,LNPEP
chr5,97183520,98768650,0.018081,RGMB
chr5,97183520,98773469,0.036534,RGMB-AS1
chr5,97183520,100903282,0.021534,ST8SIA4
chr5,98310181,98768650,0.02014,RGMB
chr5,98310181,98773469,0.022251,RGMB-AS1
chr5,98310181,100903282,0.015007,ST8SIA4
chr5,98415105,98773469,0.016132,RGMB-AS1
chr5,98763350,97183247,0.01527,RIOK2
chr5,98763350,98768650,0.144883,RGMB
chr5,98763350,98773469,0.044375,RGMB-AS1
chr5,98768269,98768650,0.024109,RGMB
chr5,98768269,98773469,0.017805,RGMB-AS1
chr5,98769590,96875986,0.015052,ERAP2
chr5,98769590,97183247,0.033931,RIOK2
chr5,98769590,98773469,0.188335,RGMB-AS1
chr5,98769590,100535374,0.019582,FAM174A
chr5,98769590,100903282,0.025889,ST8SIA4
chr5,98769590,102296284,0.022636,SLCO4C1
chr5,98770731,98768650,0.028234,RGMB
chr5,98770731,98773469,0.031687,RGMB-AS1
chr5,98771594,98768650,0.042854,RGMB
chr5,98771594,98773469,0.048095,RGMB-AS1
chr5,98773322,97183247,0.028344,RIOK2
chr5,98773322,98768650,0.140253,RGMB
chr5,98773322,100535374,0.016389,FAM174A
chr5,98773322,100903282,0.021664,ST8SIA4
chr5,98773322,102296284,0.018934,SLCO4C1
chr5,98776342,98773469,0.030597,RGMB-AS1
chr5,98929085,98773469,0.015606,RGMB-AS1
chr5,98929085,100535374,0.021292,FAM174A
chr5,98929085,100903282,0.021667,ST8SIA4
chr5,98929085,102296284,0.018319,SLCO4C1
chr5,98929660,100535374,0.019413,FAM174A
chr5,98929660,100903282,0.020035,ST8SIA4
chr5,98929660,102296284,0.023836,SLCO4C1
chr5,100535279,100903282,0.057302,ST8SIA4
chr5,100535279,102296284,0.028324,SLCO4C1
chr5,100595498,100535374,0.041081,FAM174A
chr5,100595498,100903282,0.037704,ST8SIA4
chr5,100595498,102296284,0.027256,SLCO4C1
chr5,100827791,100535374,0.026823,FAM174A
chr5,100827791,100903282,0.05801,ST8SIA4
chr5,100827791,102296284,0.025097,SLCO4C1
chr5,100898673,100903282,0.044989,ST8SIA4
chr5,100900948,100903282,0.02256,ST8SIA4
chr5,101424755,100903282,0.016402,ST8SIA4
chr5,102628936,102296284,0.019857,SLCO4C1
chr5,102638988,102296284,0.0217,SLCO4C1
chr5,102865913,100903282,0.023066,ST8SIA4
chr5,102865913,102296284,0.078585,SLCO4C1
chr5,102865913,103120138,0.056688,GIN1
chr5,102865913,103120149,0.056689,PPIP5K2
chr5,102865913,103562790,0.061795,NUDT12
chr5,102958891,102296284,0.030716,SLCO4C1
chr5,102958891,102753981,0.030238,PAM
chr5,102958891,103120138,0.021472,GIN1
chr5,102958891,103120149,0.021472,PPIP5K2
chr5,102958891,103562790,0.020065,NUDT12
chr5,103120062,100903282,0.027647,ST8SIA4
chr5,103120062,102296284,0.085063,SLCO4C1
chr5,103120062,102753981,0.049799,PAM
chr5,103120062,103562790,0.086701,NUDT12
chr5,103258609,102296284,0.017592,SLCO4C1
chr5,103258609,103120138,0.018501,GIN1
chr5,103258609,103120149,0.018501,PPIP5K2
chr5,103258609,103562790,0.023818,NUDT12
chr5,103450878,102296284,0.018541,SLCO4C1
chr5,103450878,103562790,0.026304,NUDT12
chr5,107381581,107670937,0.018906,EFNA5
chr5,107388894,103562790,0.024123,NUDT12
chr5,107388894,107670937,0.092938,EFNA5
chr5,107388894,108382098,0.038908,FBXL17
chr5,107388894,108728322,0.023873,LINC01023
chr5,107388894,108747841,0.017765,FER
chr5,107388894,111223653,0.017428,CAMK4
chr5,107425768,107670937,0.035071,EFNA5
chr5,107542767,107670937,0.022545,EFNA5
chr5,107671447,107670937,0.101925,EFNA5
chr5,107672304,107670937,0.106321,EFNA5
chr5,107673812,107670937,0.015796,EFNA5
chr5,108382231,107670937,0.023017,EFNA5
chr5,108382231,108728322,0.021159,LINC01023
chr5,108382231,108747841,0.015931,FER
chr5,108382231,109689927,0.015932,MAN2A1
chr5,108384960,108382098,0.019898,FBXL17
chr5,108386706,108382098,0.024437,FBXL17
chr5,108728274,108747841,0.029756,FER
chr5,108743366,108728322,0.022939,LINC01023
chr5,108743366,108747841,0.052325,FER
chr5,108747789,108728322,0.01677,LINC01023
chr5,108747789,108747841,0.035535,FER
chr5,108748812,107670937,0.031293,EFNA5
chr5,108748812,108382098,0.047066,FBXL17
chr5,108748812,108728322,0.218306,LINC01023
chr5,108748812,109409974,0.034145,PJA2
chr5,108748812,109689927,0.03166,MAN2A1
chr5,108748812,110738136,0.018725,SLC25A46
chr5,108748812,111092321,0.018154,WDR36
chr5,108748812,111223653,0.016019,CAMK4
chr5,109409777,107670937,0.027535,EFNA5
chr5,109409777,108382098,0.055613,FBXL17
chr5,109409777,108728322,0.090442,LINC01023
chr5,109409777,108747841,0.056775,FER
chr5,109409777,109689927,0.076243,MAN2A1
chr5,109409777,110738136,0.036465,SLC25A46
chr5,109409777,111092321,0.037528,WDR36
chr5,109409777,111223653,0.033328,CAMK4
chr5,109409777,111510396,0.018636,STARD4-AS1
chr5,109409777,111512590,0.018633,STARD4
chr5,109409777,112160526,0.021027,EPB41L4A-AS1
chr5,109409777,112707498,0.021365,APC
chr5,109409777,113488823,0.016565,MCC
chr5,109410761,109409974,0.061748,PJA2
chr5,109411849,109409974,0.039797,PJA2
chr5,109657025,109689927,0.016252,MAN2A1
chr5,109691251,109689927,0.047647,MAN2A1
chr5,109693825,109689927,0.051402,MAN2A1
chr5,109694698,109689927,0.032228,MAN2A1
chr5,109697532,109689927,0.038146,MAN2A1
chr5,109744222,108728322,0.0157,LINC01023
chr5,109744222,109689927,0.043689,MAN2A1
chr5,109866001,109689927,0.023704,MAN2A1
chr5,109866001,110738136,0.016091,SLC25A46
chr5,110087013,109689927,0.019504,MAN2A1
chr5,110087013,110738136,0.016004,SLC25A46
chr5,110087013,111223653,0.017413,CAMK4
chr5,110739162,111092321,0.028485,WDR36
chr5,110739162,111223653,0.028918,CAMK4
chr5,111092466,110738136,0.024299,SLC25A46
chr5,111092466,111223653,0.021548,CAMK4
chr5,111512617,110738136,0.016245,SLC25A46
chr5,111512617,111092321,0.016905,WDR36
chr5,111512617,111223653,0.027139,CAMK4
chr5,111512617,111997464,0.020692,NREP
chr5,111512617,112160526,0.029838,EPB41L4A-AS1
chr5,111734272,111997464,0.020462,NREP
chr5,111736076,111997464,0.020187,NREP
chr5,111742834,111997464,0.018386,NREP
chr5,111748295,111092321,0.015857,WDR36
chr5,111748295,111223653,0.025572,CAMK4
chr5,111748295,111510396,0.023077,STARD4-AS1
chr5,111748295,111512590,0.023077,STARD4
chr5,111748295,111997464,0.077894,NREP
chr5,111748295,112160526,0.026927,EPB41L4A-AS1
chr5,111756131,111997464,0.059398,NREP
chr5,111757532,110738136,0.027638,SLC25A46
chr5,111757532,111092321,0.027187,WDR36
chr5,111757532,111223653,0.035356,CAMK4
chr5,111757532,111510396,0.055915,STARD4-AS1
chr5,111757532,111512590,0.055915,STARD4
chr5,111757532,112160526,0.046342,EPB41L4A-AS1
chr5,111757532,112707498,0.025623,APC
chr5,111757532,112861188,0.022598,SRP19
chr5,111757532,112922289,0.026653,REEP5
chr5,111757532,112976702,0.020989,DCP2
chr5,111757532,113488823,0.017908,MCC
chr5,111757532,113513694,0.018281,YTHDC2
chr5,111997779,110738136,0.016414,SLC25A46
chr5,111997779,111092321,0.017847,WDR36
chr5,111997779,111223653,0.034965,CAMK4
chr5,111997779,111510396,0.03028,STARD4-AS1
chr5,111997779,111512590,0.03028,STARD4
chr5,111997779,111997464,0.025744,NREP
chr5,111997779,112160526,0.033569,EPB41L4A-AS1
chr5,111997779,112707498,0.022188,APC
chr5,111997779,112861188,0.01783,SRP19
chr5,111997779,112922289,0.01516,REEP5
chr5,111997779,112976702,0.016782,DCP2
chr5,111997779,113488823,0.016155,MCC
chr5,111997779,113513694,0.015035,YTHDC2
chr5,112146787,111223653,0.018186,CAMK4
chr5,112146787,111510396,0.021717,STARD4-AS1
chr5,112146787,111512590,0.021717,STARD4
chr5,112146787,111997464,0.015109,NREP
chr5,112146787,112160526,0.032195,EPB41L4A-AS1
chr5,112155511,112160526,0.018856,EPB41L4A-AS1
chr5,112160678,111223653,0.017624,CAMK4
chr5,112160678,111510396,0.022486,STARD4-AS1
chr5,112160678,111512590,0.022486,STARD4
chr5,112160678,112707498,0.016448,APC
chr5,112682782,112707498,0.016225,APC
chr5,112684985,112707498,0.019684,APC
chr5,112695331,112707498,0.031869,APC
chr5,112695331,112861188,0.016795,SRP19
chr5,112707561,112707498,0.0353,APC
chr5,112735905,112707498,0.027878,APC
chr5,112861096,112707498,0.029121,APC
chr5,112861096,112922289,0.031078,REEP5
chr5,112861096,112976702,0.034321,DCP2
chr5,112861096,113488823,0.018445,MCC
chr5,112861096,113513694,0.019749,YTHDC2
chr5,112921757,112160526,0.016621,EPB41L4A-AS1
chr5,112921757,112707498,0.024961,APC
chr5,112921757,112861188,0.035415,SRP19
chr5,112921757,112976702,0.054095,DCP2
chr5,112921757,113488823,0.019682,MCC
chr5,112921757,113513694,0.016736,YTHDC2
chr5,112976668,112160526,0.016478,EPB41L4A-AS1
chr5,112976668,112707498,0.024872,APC
chr5,112976668,112861188,0.04147,SRP19
chr5,112976668,112922289,0.057355,REEP5
chr5,112976668,113488823,0.031153,MCC
chr5,112976668,113513694,0.037807,YTHDC2
chr5,113064137,113488823,0.015302,MCC
chr5,113082170,113488823,0.016759,MCC
chr5,113294375,113488823,0.057936,MCC
chr5,113331190,113488823,0.024919,MCC
chr5,113331190,113513694,0.01708,YTHDC2
chr5,113489682,113488823,0.015789,MCC
chr5,113489682,113513694,0.043564,YTHDC2
chr5,113513722,112976702,0.020824,DCP2
chr5,113513722,113488823,0.028548,MCC
chr5,115169886,115180546,0.025719,TRIM36
chr5,115262885,115180546,0.021386,TRIM36
chr5,115262885,115296693,0.029671,CCDC112
chr5,115296468,115262877,0.018518,PGGT1B
chr5,115349541,115296693,0.015922,CCDC112
chr5,115366428,115262877,0.017513,PGGT1B
chr5,115366428,115296693,0.022008,CCDC112
chr5,115366428,115544775,0.015286,FEM1C
chr5,115366428,115602479,0.022396,TICAM2
chr5,115366428,115626161,0.016415,TMED7-TICAM2
chr5,115366428,115632992,0.016415,TMED7
chr5,115366428,115962454,0.017082,LVRN
chr5,115414982,115296693,0.015502,CCDC112
chr5,115460587,115262877,0.016569,PGGT1B
chr5,115460587,115296693,0.022616,CCDC112
chr5,115460587,115544775,0.020547,FEM1C
chr5,115461725,115180546,0.041468,TRIM36
chr5,115461725,115262877,0.049208,PGGT1B
chr5,115461725,115296693,0.067167,CCDC112
chr5,115461725,115544775,0.061018,FEM1C
chr5,115461725,115602479,0.040786,TICAM2
chr5,115461725,115626161,0.032129,TMED7-TICAM2
chr5,115461725,115632992,0.032129,TMED7
chr5,115461725,115816659,0.038109,CDO1
chr5,115461725,115841592,0.025474,AP3S1
chr5,115461725,115841837,0.025474,ATG12
chr5,115461725,115962454,0.034486,LVRN
chr5,115461725,116085016,0.032568,COMMD10
chr5,115461725,116574823,0.033977,SEMA6A
chr5,115544872,115180546,0.020881,TRIM36
chr5,115544872,115262877,0.029833,PGGT1B
chr5,115544872,115296693,0.043267,CCDC112
chr5,115544872,115602479,0.037254,TICAM2
chr5,115544872,115626161,0.028778,TMED7-TICAM2
chr5,115544872,115632992,0.028778,TMED7
chr5,115544872,115816659,0.021566,CDO1
chr5,115544872,115841592,0.02551,AP3S1
chr5,115544872,115841837,0.02551,ATG12
chr5,115544872,115962454,0.017171,LVRN
chr5,115544872,116085016,0.024165,COMMD10
chr5,115544872,116574823,0.016502,SEMA6A
chr5,115558766,115544775,0.01978,FEM1C
chr5,115559688,115262877,0.015781,PGGT1B
chr5,115559688,115296693,0.0219,CCDC112
chr5,115559688,115544775,0.042968,FEM1C
chr5,115559688,115602479,0.020745,TICAM2
chr5,115583748,115296693,0.018698,CCDC112
chr5,115583748,115544775,0.018302,FEM1C
chr5,115583748,115602479,0.025053,TICAM2
chr5,115583748,115626161,0.015483,TMED7-TICAM2
chr5,115583748,115632992,0.015483,TMED7
chr5,115602399,115180546,0.021391,TRIM36
chr5,115602399,115262877,0.025803,PGGT1B
chr5,115602399,115296693,0.028339,CCDC112
chr5,115602399,115544775,0.022487,FEM1C
chr5,115602399,115626161,0.039276,TMED7-TICAM2
chr5,115602399,115632992,0.039276,TMED7
chr5,115602399,115816659,0.020026,CDO1
chr5,115602399,115962454,0.020846,LVRN
chr5,115626355,115180546,0.03392,TRIM36
chr5,115626355,115262877,0.044202,PGGT1B
chr5,115626355,115296693,0.048903,CCDC112
chr5,115626355,115544775,0.034842,FEM1C
chr5,115626355,115602479,0.078781,TICAM2
chr5,115626355,115816659,0.059035,CDO1
chr5,115626355,115841592,0.049937,AP3S1
chr5,115626355,115841837,0.049937,ATG12
chr5,115626355,115962454,0.049218,LVRN
chr5,115626355,116085016,0.038757,COMMD10
chr5,115626355,116574823,0.030039,SEMA6A
chr5,115841778,115180546,0.055111,TRIM36
chr5,115841778,115262877,0.05082,PGGT1B
chr5,115841778,115296693,0.049802,CCDC112
chr5,115841778,115544775,0.054936,FEM1C
chr5,115841778,115602479,0.049059,TICAM2
chr5,115841778,115626161,0.088824,TMED7-TICAM2
chr5,115841778,115632992,0.088824,TMED7
chr5,115841778,115816659,0.146079,CDO1
chr5,115841778,115962454,0.093714,LVRN
