chr,center,TSS,score,gene
chr6,31652529,31714065,0.031373,LY6G6E
chr6,31652529,31715348,0.031375,LY6G6D
chr6,31652529,31730617,0.025341,DDAH2
chr6,31652529,31739763,0.029476,CLIC1
chr6,31652529,31740020,0.029288,MSH5-SAPCD1
chr6,31652529,31739677,0.029288,MSH5
chr6,31652529,31762656,0.034073,SAPCD1
chr6,31652529,31777328,0.033594,VWA7
chr6,31652529,31806966,0.019617,LSM2
chr6,31652529,31815283,0.030472,HSPA1L
chr6,31652529,31815543,0.030473,HSPA1A
chr6,31652529,31827738,0.038572,HSPA1B
chr6,31652529,31862905,0.03108,NEU1
chr6,31652529,31897698,0.026015,EHMT2
chr6,31652529,31902086,0.026019,ZBTB12
chr6,31652529,31897785,0.022213,C2
chr6,31652529,31941724,0.024813,C2-AS1
chr6,31652529,31945650,0.023389,CFB
chr6,31652529,31959116,0.020512,SKIV2L
chr6,31652529,31959038,0.020512,NELFE
chr6,31652529,31972290,0.02019,DXO
chr6,31660950,31652416,0.039737,APOM
chr6,31660950,31652705,0.039731,BAG6
chr6,31660950,31666283,0.038374,GPANK1
chr6,31660950,31665227,0.038374,CSNK2B
chr6,31664163,31660778,0.01536,C6orf47
chr6,31664163,31666283,0.016522,GPANK1
chr6,31664163,31665227,0.016522,CSNK2B
chr6,31665474,31494881,0.018514,MICB
chr6,31665474,31528962,0.020412,MCCD1
chr6,31665474,31542304,0.025606,DDX39B-AS1
chr6,31665474,31542448,0.025606,DDX39B
chr6,31665474,31546608,0.025602,ATP6V1G2-DDX39B
chr6,31665474,31548427,0.025602,ATP6V1G2
chr6,31665474,31546870,0.025532,NFKBIL1
chr6,31665474,31575565,0.024362,TNF
chr6,31665474,31586124,0.021559,LST1
chr6,31665474,31620715,0.029005,PRRC2A
chr6,31665474,31652416,0.084026,APOM
chr6,31665474,31652705,0.084018,BAG6
chr6,31665474,31660778,0.145049,C6orf47
chr6,31665474,31684040,0.060856,LY6G5C
chr6,31665474,31703356,0.033329,ABHD16A
chr6,31665474,31714065,0.02884,LY6G6E
chr6,31665474,31715348,0.028843,LY6G6D
chr6,31665474,31730617,0.023989,DDAH2
chr6,31665474,31739763,0.026641,CLIC1
chr6,31665474,31740020,0.025975,MSH5-SAPCD1
chr6,31665474,31739677,0.025975,MSH5
chr6,31665474,31762656,0.027922,SAPCD1
chr6,31665474,31777328,0.024718,VWA7
chr6,31665474,31806966,0.023891,LSM2
chr6,31665474,31815283,0.020631,HSPA1L
chr6,31665474,31815543,0.020632,HSPA1A
chr6,31665474,31827738,0.030548,HSPA1B
chr6,31665474,31862905,0.025716,NEU1
chr6,31665474,31897698,0.019914,EHMT2
chr6,31665474,31902086,0.019917,ZBTB12
chr6,31665474,31897785,0.020068,C2
chr6,31665474,31941724,0.015758,C2-AS1
chr6,31665474,31945650,0.016779,CFB
chr6,31665474,31959116,0.016781,SKIV2L
chr6,31665474,31959038,0.016781,NELFE
chr6,31665474,31972290,0.01751,DXO
chr6,31681201,31666283,0.016292,GPANK1
chr6,31681201,31665227,0.016292,CSNK2B
chr6,31681201,31684040,0.051527,LY6G5C
chr6,31681201,31703356,0.015857,ABHD16A
chr6,31681201,31714065,0.01502,LY6G6E
chr6,31681201,31715348,0.015022,LY6G6D
chr6,31702836,31684040,0.02409,LY6G5C
chr6,31702836,31714065,0.06263,LY6G6E
chr6,31702836,31715348,0.062663,LY6G6D
chr6,31702836,31730617,0.027549,DDAH2
chr6,31702836,31739763,0.022792,CLIC1
chr6,31702836,31740020,0.019597,MSH5-SAPCD1
chr6,31702836,31739677,0.019597,MSH5
chr6,31702836,31762656,0.018715,SAPCD1
chr6,31729957,31684040,0.021971,LY6G5C
chr6,31729957,31703356,0.038854,ABHD16A
chr6,31729957,31714065,0.056846,LY6G6E
chr6,31729957,31715348,0.056824,LY6G6D
chr6,31729957,31739763,0.10025,CLIC1
chr6,31729957,31740020,0.044674,MSH5-SAPCD1
chr6,31729957,31739677,0.044674,MSH5
chr6,31729957,31762656,0.034402,SAPCD1
chr6,31729957,31777328,0.024778,VWA7
chr6,31729957,31806966,0.020918,LSM2
chr6,31729957,31815283,0.018102,HSPA1L
chr6,31729957,31815543,0.018103,HSPA1A
chr6,31729957,31827738,0.021915,HSPA1B
chr6,31729957,31862905,0.015657,NEU1
chr6,31734835,31730617,0.024533,DDAH2
chr6,31734835,31739763,0.023492,CLIC1
chr6,31734835,31740020,0.021184,MSH5-SAPCD1
chr6,31734835,31739677,0.021184,MSH5
chr6,31736523,31703356,0.019561,ABHD16A
chr6,31736523,31714065,0.02242,LY6G6E
chr6,31736523,31715348,0.022414,LY6G6D
chr6,31736523,31730617,0.060984,DDAH2
chr6,31736523,31740020,0.052598,MSH5-SAPCD1
chr6,31736523,31739677,0.052598,MSH5
chr6,31736523,31762656,0.02251,SAPCD1
chr6,31736523,31777328,0.015551,VWA7
chr6,31737893,31730617,0.022122,DDAH2
chr6,31737893,31739763,0.042858,CLIC1
chr6,31737893,31740020,0.053148,MSH5-SAPCD1
chr6,31737893,31739677,0.053148,MSH5
chr6,31737893,31762656,0.021255,SAPCD1
chr6,31738814,31740020,0.017689,MSH5-SAPCD1
chr6,31738814,31739677,0.017689,MSH5
chr6,31739895,31703356,0.015504,ABHD16A
chr6,31739895,31714065,0.016841,LY6G6E
chr6,31739895,31715348,0.016837,LY6G6D
chr6,31739895,31730617,0.025053,DDAH2
chr6,31739895,31739763,0.048485,CLIC1
chr6,31739895,31762656,0.024036,SAPCD1
chr6,31795785,31777328,0.023681,VWA7
chr6,31795785,31806966,0.022265,LSM2
chr6,31795785,31815283,0.017189,HSPA1L
chr6,31795785,31815543,0.017191,HSPA1A
chr6,31806774,31762656,0.017318,SAPCD1
chr6,31806774,31777328,0.02355,VWA7
chr6,31806774,31815283,0.038712,HSPA1L
chr6,31806774,31815543,0.038722,HSPA1A
chr6,31806774,31827738,0.019597,HSPA1B
chr6,31814927,31652416,0.017945,APOM
chr6,31814927,31652705,0.017945,BAG6
chr6,31814927,31666283,0.015983,GPANK1
chr6,31814927,31665227,0.015982,CSNK2B
chr6,31814927,31684040,0.023456,LY6G5C
chr6,31814927,31703356,0.022114,ABHD16A
chr6,31814927,31714065,0.027453,LY6G6E
chr6,31814927,31715348,0.027451,LY6G6D
chr6,31814927,31730617,0.02445,DDAH2
chr6,31814927,31739763,0.025852,CLIC1
chr6,31814927,31740020,0.02702,MSH5-SAPCD1
chr6,31814927,31739677,0.02702,MSH5
chr6,31814927,31762656,0.032125,SAPCD1
chr6,31814927,31777328,0.036837,VWA7
chr6,31814927,31806966,0.0833,LSM2
chr6,31814927,31827738,0.040621,HSPA1B
chr6,31814927,31862905,0.020844,NEU1
chr6,31814927,31897698,0.01869,EHMT2
chr6,31814927,31902086,0.018696,ZBTB12
chr6,31822060,31806966,0.023133,LSM2
chr6,31822060,31815283,0.035326,HSPA1L
chr6,31822060,31815543,0.035315,HSPA1A
chr6,31822060,31827738,0.018852,HSPA1B
chr6,31827381,31542304,0.020408,DDX39B-AS1
chr6,31827381,31542448,0.020408,DDX39B
chr6,31827381,31546608,0.020407,ATP6V1G2-DDX39B
chr6,31827381,31548427,0.020407,ATP6V1G2
chr6,31827381,31546870,0.021851,NFKBIL1
chr6,31827381,31575565,0.019796,TNF
chr6,31827381,31586124,0.016687,LST1
chr6,31827381,31620715,0.016615,PRRC2A
chr6,31827381,31652416,0.030645,APOM
chr6,31827381,31652705,0.030645,BAG6
chr6,31827381,31660778,0.02359,C6orf47
chr6,31827381,31666283,0.031926,GPANK1
chr6,31827381,31665227,0.031926,CSNK2B
chr6,31827381,31684040,0.039975,LY6G5C
chr6,31827381,31703356,0.029571,ABHD16A
chr6,31827381,31714065,0.033591,LY6G6E
chr6,31827381,31715348,0.033589,LY6G6D
chr6,31827381,31730617,0.039931,DDAH2
chr6,31827381,31739763,0.036823,CLIC1
chr6,31827381,31740020,0.034875,MSH5-SAPCD1
chr6,31827381,31739677,0.034875,MSH5
chr6,31827381,31762656,0.043842,SAPCD1
chr6,31827381,31777328,0.053257,VWA7
chr6,31827381,31806966,0.056895,LSM2
chr6,31827381,31815283,0.054792,HSPA1L
chr6,31827381,31815543,0.054784,HSPA1A
chr6,31827381,31862905,0.04356,NEU1
chr6,31827381,31897698,0.02854,EHMT2
chr6,31827381,31902086,0.028549,ZBTB12
chr6,31827381,31897785,0.02468,C2
chr6,31827381,31941724,0.019708,C2-AS1
chr6,31827381,31945650,0.020307,CFB
chr6,31827381,31959116,0.020025,SKIV2L
chr6,31827381,31959038,0.020026,NELFE
chr6,31827381,31972290,0.020489,DXO
chr6,31834688,31827738,0.042642,HSPA1B
chr6,31834688,31862905,0.016025,NEU1
chr6,31862839,31827738,0.016146,HSPA1B
chr6,31862839,31897698,0.02231,EHMT2
chr6,31862839,31902086,0.022323,ZBTB12
chr6,31863869,31862905,0.034883,NEU1
chr6,31897855,31902086,0.01782,ZBTB12
chr6,31902132,31862905,0.01808,NEU1
chr6,31902132,31897698,0.05954,EHMT2
chr6,31902132,31897785,0.023195,C2
chr6,31902132,31941724,0.021236,C2-AS1
chr6,31902132,31945650,0.021666,CFB
chr6,31902132,31959116,0.022433,SKIV2L
chr6,31902132,31959038,0.022434,NELFE
chr6,31945750,31897785,0.015884,C2
chr6,31945750,31941724,0.035486,C2-AS1
chr6,31958951,31897785,0.015424,C2
chr6,31958951,31941724,0.020612,C2-AS1
chr6,31958951,31945650,0.022041,CFB
chr6,31958951,31972290,0.023677,DXO
chr6,31972154,31862905,0.018406,NEU1
chr6,31972154,31897698,0.029186,EHMT2
chr6,31972154,31902086,0.029181,ZBTB12
chr6,31972154,31897785,0.033112,C2
chr6,31972154,31941724,0.038973,C2-AS1
chr6,31972154,31945650,0.048232,CFB
chr6,31972154,31959116,0.117532,SKIV2L
chr6,31972154,31959038,0.117522,NELFE
chr6,32128106,32130288,0.105244,FKBPL
chr6,32128106,32153083,0.042721,PRRT1
chr6,32128106,32153845,0.034358,PPT2-EGFL8
chr6,32128106,32153441,0.034358,PPT2
chr6,32128106,32178096,0.018582,AGPAT1
chr6,32128106,32178405,0.016794,RNF5
chr6,32128106,32190202,0.016428,PBX2
chr6,32128106,32195523,0.018959,GPSM3
chr6,32130315,32128253,0.057688,ATF6B
chr6,32130315,32153083,0.023407,PRRT1
chr6,32130315,32153845,0.018826,PPT2-EGFL8
chr6,32130315,32153441,0.018826,PPT2
chr6,32153947,31897698,0.016407,EHMT2
chr6,32153947,31902086,0.016407,ZBTB12
chr6,32153947,31897785,0.016781,C2
chr6,32153947,31941724,0.017223,C2-AS1
chr6,32153947,31945650,0.015315,CFB
chr6,32153947,31959116,0.015763,SKIV2L
chr6,32153947,31959038,0.015763,NELFE
chr6,32153947,31972290,0.018059,DXO
chr6,32153947,32128253,0.064525,ATF6B
chr6,32153947,32130288,0.064501,FKBPL
chr6,32153947,32153083,0.124664,PRRT1
chr6,32153947,32178096,0.059457,AGPAT1
chr6,32153947,32178405,0.03863,RNF5
chr6,32153947,32190202,0.033972,PBX2
chr6,32153947,32195523,0.033287,GPSM3
chr6,32176155,32153845,0.016335,PPT2-EGFL8
chr6,32176155,32153441,0.016335,PPT2
chr6,32176155,32178405,0.027417,RNF5
chr6,32177751,30075849,0.015068,RNF39
chr6,32177751,30345131,0.016451,RPP21
chr6,32177751,30955636,0.016569,SFTA2
chr6,32177751,30954862,0.018212,HCG21
chr6,32177751,31010474,0.020148,MUC22
chr6,32177751,31114750,0.016984,PSORS1C1
chr6,32177751,31139066,0.019806,PSORS1C2
chr6,32177751,31158238,0.019058,CCHCR1
chr6,32177751,31158547,0.019068,TCF19
chr6,32177751,31197760,0.023069,HCG27
chr6,32177751,31272130,0.02402,HLA-C
chr6,32177751,31367067,0.025663,HLA-B
chr6,32177751,31399784,0.0195,MICA
chr6,32177751,31441667,0.026988,LINC01149
chr6,32177751,31463170,0.024102,HCP5
chr6,32177751,31494881,0.019904,MICB
chr6,32177751,31528962,0.023804,MCCD1
chr6,32177751,31542304,0.017022,DDX39B-AS1
chr6,32177751,31542448,0.017022,DDX39B
chr6,32177751,31546608,0.017022,ATP6V1G2-DDX39B
chr6,32177751,31548427,0.017022,ATP6V1G2
chr6,32177751,31546870,0.023435,NFKBIL1
chr6,32177751,31575565,0.024842,TNF
chr6,32177751,31586124,0.025184,LST1
chr6,32177751,31620715,0.017492,PRRC2A
chr6,32177751,31652416,0.020405,APOM
chr6,32177751,31652705,0.020405,BAG6
chr6,32177751,31660778,0.017252,C6orf47
chr6,32177751,31666283,0.020269,GPANK1
chr6,32177751,31665227,0.020269,CSNK2B
chr6,32177751,31684040,0.027586,LY6G5C
chr6,32177751,31703356,0.023539,ABHD16A
chr6,32177751,31714065,0.027272,LY6G6E
chr6,32177751,31715348,0.027271,LY6G6D
chr6,32177751,31730617,0.019104,DDAH2
chr6,32177751,31739763,0.019422,CLIC1
chr6,32177751,31740020,0.023249,MSH5-SAPCD1
chr6,32177751,31739677,0.023249,MSH5
chr6,32177751,31762656,0.026411,SAPCD1
chr6,32177751,31777328,0.026225,VWA7
chr6,32177751,31806966,0.023258,LSM2
chr6,32177751,31815283,0.017703,HSPA1L
chr6,32177751,31815543,0.017703,HSPA1A
chr6,32177751,31827738,0.018574,HSPA1B
chr6,32177751,31862905,0.027326,NEU1
chr6,32177751,31897698,0.036134,EHMT2
chr6,32177751,31902086,0.036135,ZBTB12
chr6,32177751,31897785,0.036809,C2
chr6,32177751,31941724,0.03856,C2-AS1
chr6,32177751,31945650,0.037326,CFB
chr6,32177751,31959116,0.037979,SKIV2L
chr6,32177751,31959038,0.03798,NELFE
chr6,32177751,31972290,0.043046,DXO
chr6,32177751,32128253,0.105602,ATF6B
chr6,32177751,32130288,0.105585,FKBPL
chr6,32177751,32153083,0.11059,PRRT1
chr6,32177751,32153845,0.129332,PPT2-EGFL8
chr6,32177751,32153441,0.129332,PPT2
chr6,32177751,32178096,0.334153,AGPAT1
chr6,32177751,32190202,0.212764,PBX2
chr6,32177751,32195523,0.153904,GPSM3
chr6,32177751,32820466,0.033119,HLA-DOB
chr6,32177751,32838739,0.031863,TAP2
chr6,32177751,32844078,0.033642,PSMB8-AS1
chr6,32177751,32844679,0.033644,PSMB8
chr6,32177751,32853816,0.029147,TAP1
chr6,32177751,32844136,0.029147,PSMB9
chr6,32177751,32941028,0.023261,HLA-DMB
chr6,32177751,32969094,0.02429,HLA-DMA
chr6,32177751,32968594,0.017736,BRD2
chr6,32177751,33009591,0.026286,HLA-DOA
chr6,32177751,33075990,0.029897,HLA-DPB1
chr6,32177751,33080775,0.034786,HLA-DPA1
chr6,32177751,33112440,0.026972,HLA-DPB2
chr6,32177751,33192499,0.020707,COL11A2
chr6,32177751,33200665,0.018992,RXRB
chr6,32177751,33200305,0.018991,SLC39A7
chr6,32177751,33204655,0.017626,HSD17B8
chr6,32177751,33208500,0.022196,RING1
chr6,32177751,33249534,0.020886,HCG25
chr6,32177751,33272047,0.018921,VPS52
chr6,32177751,33272075,0.01892,RPS18
chr6,32177751,33277123,0.016856,B3GALT4
chr6,32177751,33289247,0.016315,WDR46
chr6,32177751,33289302,0.016314,PFDN6
chr6,32177751,33298942,0.016146,RGL2
chr6,32177751,33314284,0.016158,TAPBP
chr6,32177751,33323016,0.016933,DAXX
chr6,32177751,33391823,0.01832,KIFC1
chr6,32177751,33453970,0.016312,ZBTB9
chr6,32177751,33580293,0.016263,BAK1
chr6,32177751,33540046,0.015673,GGNBP1
chr6,32177751,33593338,0.015827,LINC00336
chr6,32177751,33620365,0.016191,ITPR3
chr6,32177751,33789130,0.015385,LEMD2
chr6,32190227,32195523,0.026967,GPSM3
chr6,32195821,30954862,0.015048,HCG21
chr6,32195821,31197760,0.017007,HCG27
chr6,32195821,31272130,0.01587,HLA-C
chr6,32195821,31441667,0.015246,LINC01149
chr6,32195821,31463170,0.017664,HCP5
chr6,32195821,31684040,0.015416,LY6G5C
chr6,32195821,31703356,0.018459,ABHD16A
chr6,32195821,31714065,0.015584,LY6G6E
chr6,32195821,31715348,0.015583,LY6G6D
chr6,32195821,31777328,0.018118,VWA7
chr6,32195821,31827738,0.015709,HSPA1B
chr6,32195821,31862905,0.019536,NEU1
chr6,32195821,31897698,0.023769,EHMT2
chr6,32195821,31902086,0.02377,ZBTB12
chr6,32195821,31897785,0.023617,C2
chr6,32195821,31941724,0.023667,C2-AS1
chr6,32195821,31945650,0.022815,CFB
chr6,32195821,31959116,0.025137,SKIV2L
chr6,32195821,31959038,0.025137,NELFE
chr6,32195821,31972290,0.030165,DXO
chr6,32195821,32128253,0.070152,ATF6B
chr6,32195821,32130288,0.070144,FKBPL
chr6,32195821,32153083,0.057274,PRRT1
chr6,32195821,32153845,0.065582,PPT2-EGFL8
chr6,32195821,32153441,0.065582,PPT2
chr6,32195821,32178096,0.072245,AGPAT1
chr6,32195821,32178405,0.090548,RNF5
chr6,32195821,32190202,0.238539,PBX2
chr6,32195821,32820466,0.03036,HLA-DOB
chr6,32195821,32838739,0.020172,TAP2
chr6,32195821,32844078,0.022566,PSMB8-AS1
chr6,32195821,32844679,0.022567,PSMB8
chr6,32195821,32853816,0.022789,TAP1
chr6,32195821,32844136,0.022789,PSMB9
chr6,32195821,32941028,0.018518,HLA-DMB
chr6,32195821,32969094,0.015409,HLA-DMA
chr6,32195821,33009591,0.019493,HLA-DOA
chr6,32195821,33075990,0.021619,HLA-DPB1
chr6,32195821,33080775,0.021055,HLA-DPA1
chr6,32195821,33112440,0.018335,HLA-DPB2
chr6,32838530,32820466,0.019434,HLA-DOB
chr6,32838530,32844078,0.079517,PSMB8-AS1
chr6,32838530,32844679,0.079576,PSMB8
chr6,32838530,32853816,0.031866,TAP1
chr6,32838530,32844136,0.031868,PSMB9
chr6,32844496,32820466,0.01949,HLA-DOB
chr6,32844496,32838739,0.087955,TAP2
chr6,32844496,32853816,0.045897,TAP1
chr6,32844496,32844136,0.045902,PSMB9
chr6,32853834,32820466,0.03209,HLA-DOB
chr6,32853834,32838739,0.062023,TAP2
chr6,32853834,32844078,0.080795,PSMB8-AS1
chr6,32853834,32844679,0.080763,PSMB8
chr6,32853834,32941028,0.018874,HLA-DMB
chr6,32853834,32969094,0.017487,HLA-DMA
chr6,32894390,32941028,0.024568,HLA-DMB
chr6,32894390,32969094,0.019483,HLA-DMA
chr6,32953208,32941028,0.023583,HLA-DMB
chr6,32969856,31139066,0.015096,PSORS1C2
chr6,32969856,31158238,0.017529,CCHCR1
chr6,32969856,31158547,0.017533,TCF19
chr6,32969856,31197760,0.016115,HCG27
chr6,32969856,31272130,0.016722,HLA-C
chr6,32969856,31367067,0.01561,HLA-B
chr6,32969856,31399784,0.019446,MICA
chr6,32969856,31441667,0.015457,LINC01149
chr6,32969856,31463170,0.017708,HCP5
chr6,32969856,31494881,0.016193,MICB
chr6,32969856,31575565,0.0163,TNF
chr6,32969856,31586124,0.01641,LST1
chr6,32969856,31684040,0.016817,LY6G5C
chr6,32969856,31703356,0.017309,ABHD16A
chr6,32969856,31714065,0.018423,LY6G6E
chr6,32969856,31715348,0.018434,LY6G6D
chr6,32969856,31730617,0.015687,DDAH2
chr6,32969856,31740020,0.020772,MSH5-SAPCD1
chr6,32969856,31739677,0.020772,MSH5
chr6,32969856,31762656,0.017887,SAPCD1
chr6,32969856,31777328,0.016987,VWA7
chr6,32969856,31806966,0.015433,LSM2
chr6,32969856,31815283,0.017947,HSPA1L
chr6,32969856,31815543,0.017952,HSPA1A
chr6,32969856,31862905,0.020718,NEU1
chr6,32969856,31897698,0.025997,EHMT2
chr6,32969856,31902086,0.026055,ZBTB12
chr6,32969856,31897785,0.023186,C2
chr6,32969856,31941724,0.022675,C2-AS1
chr6,32969856,31945650,0.02231,CFB
chr6,32969856,31959116,0.021233,SKIV2L
chr6,32969856,31959038,0.021237,NELFE
chr6,32969856,31972290,0.021065,DXO
chr6,32969856,32128253,0.022777,ATF6B
chr6,32969856,32130288,0.022777,FKBPL
chr6,32969856,32153083,0.024601,PRRT1
chr6,32969856,32153845,0.025699,PPT2-EGFL8
chr6,32969856,32153441,0.025699,PPT2
chr6,32969856,32178096,0.022433,AGPAT1
chr6,32969856,32178405,0.019862,RNF5
chr6,32969856,32190202,0.021844,PBX2
chr6,32969856,32195523,0.027436,GPSM3
chr6,32969856,32820466,0.066427,HLA-DOB
chr6,32969856,32838739,0.079772,TAP2
chr6,32969856,32844078,0.073486,PSMB8-AS1
chr6,32969856,32844679,0.073488,PSMB8
chr6,32969856,32853816,0.081741,TAP1
chr6,32969856,32844136,0.081741,PSMB9
chr6,32969856,32941028,0.1653,HLA-DMB
chr6,32969856,32969094,0.239412,HLA-DMA
chr6,32969856,33009591,0.091156,HLA-DOA
chr6,32969856,33075990,0.07643,HLA-DPB1
chr6,32969856,33080775,0.07489,HLA-DPA1
chr6,32969856,33112440,0.062931,HLA-DPB2
chr6,32969856,33192499,0.047748,COL11A2
chr6,32969856,33200665,0.050854,RXRB
chr6,32969856,33200305,0.050855,SLC39A7
chr6,32969856,33204655,0.047115,HSD17B8
chr6,32969856,33208500,0.049083,RING1
chr6,32969856,33249534,0.04684,HCG25
chr6,32969856,33272047,0.038666,VPS52
chr6,32969856,33272075,0.038667,RPS18
chr6,32969856,33277123,0.034168,B3GALT4
chr6,32969856,33289247,0.033305,WDR46
chr6,32969856,33289302,0.033305,PFDN6
chr6,32969856,33298942,0.02464,RGL2
chr6,32969856,33314284,0.032215,TAPBP
chr6,32969856,33317942,0.025245,ZBTB22
chr6,32969856,33323016,0.026269,DAXX
chr6,32969856,33391823,0.026305,KIFC1
chr6,32969856,33410399,0.026893,PHF1
chr6,32969856,33418317,0.024177,CUTA
chr6,32969856,33419661,0.02418,SYNGAP1
chr6,32969856,33453970,0.033692,ZBTB9
chr6,32969856,33580293,0.028546,BAK1
chr6,32969856,33540046,0.026307,GGNBP1
chr6,32969856,33593338,0.024869,LINC00336
chr6,32969856,33620365,0.02874,ITPR3
chr6,32969856,33711727,0.026944,UQCC2
chr6,32969856,33746905,0.024464,IP6K3
chr6,32969856,33789130,0.029938,LEMD2
chr6,32969856,34236873,0.021965,HMGA1
chr6,32969856,34392669,0.02128,NUDT3
chr6,32969856,34426071,0.020878,RPS10-NUDT3
chr6,32969856,34426069,0.020878,RPS10
chr6,32969856,34757505,0.017999,SNRPC
chr6,32969856,34792083,0.018555,UHRF1BP1
chr6,32969856,34889192,0.020636,TAF11
chr6,32969856,34889255,0.020599,ANKS1A
chr6,32969856,35258909,0.016265,ZNF76
chr6,32969856,35297818,0.016705,DEF6
chr6,32969856,35342558,0.016234,PPARD
chr6,32972046,32820466,0.020524,HLA-DOB
chr6,32972046,32838739,0.024648,TAP2
chr6,32972046,32844078,0.022706,PSMB8-AS1
chr6,32972046,32844679,0.022706,PSMB8
chr6,32972046,32853816,0.025256,TAP1
chr6,32972046,32844136,0.025256,PSMB9
chr6,32972046,32941028,0.051087,HLA-DMB
chr6,32972046,32969094,0.07401,HLA-DMA
chr6,32972046,32968594,0.126436,BRD2
chr6,32972046,33009591,0.028157,HLA-DOA
chr6,32972046,33075990,0.023612,HLA-DPB1
chr6,32972046,33080775,0.023136,HLA-DPA1
chr6,32972046,33112440,0.019442,HLA-DPB2
chr6,32972046,33200665,0.015711,RXRB
chr6,32972046,33200305,0.015711,SLC39A7
chr6,32972046,33208500,0.015164,RING1
chr6,33080573,33075990,0.016504,HLA-DPB1
chr6,33200481,32941028,0.015437,HLA-DMB
chr6,33200481,33009591,0.028333,HLA-DOA
chr6,33200481,33075990,0.02597,HLA-DPB1
chr6,33200481,33080775,0.025016,HLA-DPA1
chr6,33200481,33112440,0.035312,HLA-DPB2
chr6,33200481,33192499,0.192705,COL11A2
chr6,33200481,33204655,0.174217,HSD17B8
chr6,33200481,33208500,0.085403,RING1
chr6,33200481,33249534,0.040779,HCG25
chr6,33200481,33272047,0.02535,VPS52
chr6,33200481,33272075,0.02535,RPS18
chr6,33200481,33277123,0.022728,B3GALT4
chr6,33200481,33289247,0.018478,WDR46
chr6,33200481,33289302,0.018478,PFDN6
chr6,33200481,33298942,0.016653,RGL2
chr6,33204621,33192499,0.015933,COL11A2
chr6,33204621,33200665,0.034956,RXRB
chr6,33204621,33200305,0.034956,SLC39A7
chr6,33204621,33208500,0.026457,RING1
chr6,33205719,33200665,0.018511,RXRB
chr6,33205719,33200305,0.018511,SLC39A7
chr6,33205719,33204655,0.01836,HSD17B8
chr6,33206847,33200665,0.021042,RXRB
chr6,33206847,33200305,0.02104,SLC39A7
chr6,33206847,33204655,0.02085,HSD17B8
chr6,33206847,33208500,0.01591,RING1
chr6,33208380,33192499,0.024774,COL11A2
chr6,33208380,33200665,0.028173,RXRB
chr6,33208380,33200305,0.028171,SLC39A7
chr6,33208380,33204655,0.043507,HSD17B8
chr6,33208380,33249534,0.016181,HCG25
chr6,33249103,32941028,0.01885,HLA-DMB
chr6,33249103,33009591,0.027279,HLA-DOA
chr6,33249103,33075990,0.027593,HLA-DPB1
chr6,33249103,33080775,0.028386,HLA-DPA1
chr6,33249103,33112440,0.041394,HLA-DPB2
chr6,33249103,33192499,0.039588,COL11A2
chr6,33249103,33200665,0.045282,RXRB
chr6,33249103,33200305,0.045282,SLC39A7
chr6,33249103,33204655,0.043143,HSD17B8
chr6,33249103,33208500,0.054454,RING1
chr6,33249103,33272047,0.070986,VPS52
chr6,33249103,33272075,0.070989,RPS18
chr6,33249103,33277123,0.045761,B3GALT4
chr6,33249103,33289247,0.02834,WDR46
chr6,33249103,33289302,0.028341,PFDN6
chr6,33249103,33298942,0.024436,RGL2
chr6,33249103,33314284,0.015924,TAPBP
chr6,33249103,33317942,0.017252,ZBTB22
chr6,33249103,33323016,0.019431,DAXX
chr6,33249103,33391823,0.015706,KIFC1
chr6,33249103,33410399,0.018853,PHF1
chr6,33249103,33453970,0.015488,ZBTB9
chr6,33250446,33249534,0.016789,HCG25
chr6,33271847,33009591,0.016542,HLA-DOA
chr6,33271847,33075990,0.017867,HLA-DPB1
chr6,33271847,33080775,0.017509,HLA-DPA1
chr6,33271847,33112440,0.024322,HLA-DPB2
chr6,33271847,33192499,0.023148,COL11A2
chr6,33271847,33200665,0.025409,RXRB
chr6,33271847,33200305,0.025409,SLC39A7
chr6,33271847,33204655,0.028558,HSD17B8
chr6,33271847,33208500,0.03194,RING1
chr6,33271847,33249534,0.064066,HCG25
chr6,33271847,33277123,0.158028,B3GALT4
chr6,33271847,33289247,0.038958,WDR46
chr6,33271847,33289302,0.038959,PFDN6
chr6,33271847,33298942,0.031242,RGL2
chr6,33271847,33314284,0.022522,TAPBP
chr6,33271847,33317942,0.021866,ZBTB22
chr6,33271847,33323016,0.020998,DAXX
chr6,33271847,33391823,0.021428,KIFC1
chr6,33271847,33410399,0.016942,PHF1
chr6,33271847,33418317,0.016499,CUTA
chr6,33271847,33419661,0.016502,SYNGAP1
chr6,33271847,33453970,0.015991,ZBTB9
chr6,33277297,33272047,0.018254,VPS52
chr6,33277297,33272075,0.018253,RPS18
chr6,33277297,33289247,0.027614,WDR46
chr6,33277297,33289302,0.027615,PFDN6
chr6,33277297,33298942,0.015766,RGL2
chr6,33289508,33272047,0.019047,VPS52
chr6,33289508,33272075,0.019047,RPS18
chr6,33289508,33277123,0.031812,B3GALT4
chr6,33289508,33298942,0.038562,RGL2
chr6,33289508,33314284,0.020741,TAPBP
chr6,33289508,33317942,0.016993,ZBTB22
chr6,33297908,33289247,0.016061,WDR46
chr6,33297908,33289302,0.016061,PFDN6
chr6,33297908,33298942,0.028329,RGL2
chr6,33299445,33009591,0.017872,HLA-DOA
chr6,33299445,33075990,0.016992,HLA-DPB1
chr6,33299445,33112440,0.022951,HLA-DPB2
