chr,center,TSS,score,gene
chr22,31290436,31120069,0.041242,SELENOM
chr22,31290436,31160182,0.038478,RNF185
chr22,31290436,31212239,0.076283,LIMK2
chr22,31290436,31292534,0.31727,PIK3IP1
chr22,31290436,31346346,0.06532,PATZ1
chr22,31290436,31346777,0.065324,LINC01521
chr22,31290436,31399604,0.038979,DRG1
chr22,31290436,31496108,0.029686,EIF4ENIF1
chr22,31290436,31488688,0.020607,SFI1
chr22,31290436,31662221,0.020182,PISD
chr22,31290436,31750140,0.016863,PRR14L
chr22,31290436,31753867,0.018431,DEPDC5
chr22,31290436,31944522,0.019125,YWHAH
chr22,31290436,32412248,0.018513,RTCB
chr22,31292119,31120069,0.017761,SELENOM
chr22,31292119,31160182,0.016571,RNF185
chr22,31292119,31212239,0.032856,LIMK2
chr22,31292119,31346346,0.028126,PATZ1
chr22,31292119,31346777,0.028127,LINC01521
chr22,31292119,31399604,0.016785,DRG1
chr22,31344428,31346346,0.032553,PATZ1
chr22,31344428,31346777,0.032554,LINC01521
chr22,31346123,31399604,0.031836,DRG1
chr22,31347628,31346346,0.051973,PATZ1
chr22,31347628,31346777,0.051974,LINC01521
chr22,31398743,31399604,0.016009,DRG1
chr22,31399717,31346346,0.036447,PATZ1
chr22,31399717,31346777,0.036447,LINC01521
chr22,31399717,31496108,0.01531,EIF4ENIF1
chr22,31489924,31346346,0.017109,PATZ1
chr22,31489924,31346777,0.01711,LINC01521
chr22,31489924,31399604,0.025179,DRG1
chr22,31489924,31488688,0.180342,SFI1
chr22,31489924,31662221,0.017368,PISD
chr22,31489924,31753867,0.015668,DEPDC5
chr22,31489924,31944522,0.015984,YWHAH
chr22,31496792,31346346,0.017914,PATZ1
chr22,31496792,31346777,0.017914,LINC01521
chr22,31496792,31399604,0.021126,DRG1
chr22,31496792,31496108,0.173841,EIF4ENIF1
chr22,31496792,31662221,0.019625,PISD
chr22,31496792,31753867,0.0168,DEPDC5
chr22,31630778,31399604,0.01503,DRG1
chr22,31630778,31496108,0.023374,EIF4ENIF1
chr22,31630778,31488688,0.022035,SFI1
chr22,31630778,31662221,0.044563,PISD
chr22,31630778,31750140,0.017148,PRR14L
chr22,31630778,31753867,0.016942,DEPDC5
chr22,31630778,31944522,0.019906,YWHAH
chr22,31638601,31662221,0.018569,PISD
chr22,31661040,31662221,0.016888,PISD
chr22,31662261,31750140,0.020594,PRR14L
chr22,31662261,31753867,0.023039,DEPDC5
chr22,31662261,31944522,0.02215,YWHAH
chr22,31665766,31662221,0.03097,PISD
chr22,31677024,31662221,0.047243,PISD
chr22,31677024,31750140,0.018203,PRR14L
chr22,31677024,31753867,0.022595,DEPDC5
chr22,31677024,31944522,0.023678,YWHAH
chr22,31750068,31662221,0.020695,PISD
chr22,31750068,31753867,0.103459,DEPDC5
chr22,31750068,31944522,0.028652,YWHAH
chr22,31753822,31662221,0.033822,PISD
chr22,31753822,31750140,0.214449,PRR14L
chr22,31753822,31944522,0.046813,YWHAH
chr22,31944532,31662221,0.019451,PISD
chr22,31944532,31750140,0.025037,PRR14L
chr22,31944532,31753867,0.02579,DEPDC5
chr22,31947469,31944522,0.029492,YWHAH
chr22,31952188,31944522,0.016939,YWHAH
chr22,32407466,32412248,0.021237,RTCB
chr22,32411698,32412248,0.045164,RTCB
chr22,32412441,32474676,0.020183,FBXO7
chr22,32473511,32474676,0.028986,FBXO7
chr22,32475102,32412248,0.061843,RTCB
chr22,32476472,32474676,0.052979,FBXO7
chr22,35300024,35257452,0.058819,HMGXB4
chr22,35300024,35380361,0.030051,HMOX1
chr22,35300024,35400134,0.032637,MCM5
chr22,35300024,35540831,0.032624,RASD2
chr22,35301697,35299275,0.029537,TOM1
chr22,35306642,35299275,0.016218,TOM1
chr22,35308722,35299275,0.020119,TOM1
chr22,35351160,35380361,0.015608,HMOX1
chr22,35377161,35380361,0.029997,HMOX1
chr22,35396854,35400134,0.018944,MCM5
chr22,35399947,35380361,0.046261,HMOX1
chr22,35399947,35540831,0.01609,RASD2
chr22,35410294,35380361,0.02294,HMOX1
chr22,35410294,35400134,0.05006,MCM5
chr22,35411228,35400134,0.024132,MCM5
chr22,35537462,35540831,0.015675,RASD2
chr22,35540386,35540831,0.02141,RASD2
chr22,35648549,35380361,0.017337,HMOX1
chr22,35648549,35400134,0.015938,MCM5
chr22,35648549,35540831,0.017517,RASD2
chr22,35649517,35648446,0.035103,APOL6
chr22,35653846,35648446,0.016517,APOL6
chr22,35660918,35380361,0.018597,HMOX1
chr22,35660918,35400134,0.018789,MCM5
chr22,35660918,35540831,0.020196,RASD2
chr22,35660918,35648446,0.081658,APOL6
chr22,36157124,36166177,0.091684,APOL3
chr22,36157124,36239954,0.016009,APOL2
chr22,36157124,36253071,0.017176,APOL1
chr22,36158900,36166177,0.025682,APOL3
chr22,36162197,36166177,0.15355,APOL3
chr22,36162197,36239954,0.030465,APOL2
chr22,36162197,36253071,0.02955,APOL1
chr22,36164856,36166177,0.021061,APOL3
chr22,36167030,36166177,0.019743,APOL3
chr22,36238501,36239954,0.038427,APOL2
chr22,36238501,36253071,0.018379,APOL1
chr22,36239520,36253071,0.042704,APOL1
chr22,36253076,36239954,0.025823,APOL2
chr22,36258716,36239954,0.020649,APOL2
chr22,36258716,36253071,0.053862,APOL1
chr22,36329131,36481640,0.01551,TXN2
chr22,36331996,36388010,0.023607,MYH9
chr22,36331996,36481640,0.02546,TXN2
chr22,36365169,36388010,0.016999,MYH9
chr22,36377374,36388010,0.041818,MYH9
chr22,36377374,36481640,0.016023,TXN2
chr22,36379792,36388010,0.028142,MYH9
chr22,36383396,36388010,0.0455,MYH9
chr22,36386390,36388010,0.072346,MYH9
chr22,36386390,36481640,0.015003,TXN2
chr22,36387237,36388010,0.026789,MYH9
chr22,36405920,36388010,0.02311,MYH9
chr22,36405920,36481640,0.01504,TXN2
chr22,36451861,36388010,0.022063,MYH9
chr22,36451861,36481640,0.018479,TXN2
chr22,36455304,36388010,0.025662,MYH9
chr22,36455304,36481640,0.023938,TXN2
chr22,36481699,36239954,0.019894,APOL2
chr22,36481699,36253071,0.021497,APOL1
chr22,36481699,36388010,0.023661,MYH9
chr22,36481699,36507221,0.040109,FOXRED2
chr22,36481699,36529184,0.021549,EIF3D
chr22,36529070,36481640,0.022182,TXN2
chr22,36529070,36507221,0.042303,FOXRED2
chr22,36529070,36776256,0.025871,IFT27
chr22,36529070,36860988,0.017373,NCF4
chr22,36529070,37020183,0.017258,TST
chr22,36529070,37019635,0.017258,MPST
chr22,36529842,36529184,0.050922,EIF3D
chr22,36776068,36507221,0.017589,FOXRED2
chr22,36776068,36529184,0.022047,EIF3D
chr22,36776068,36860988,0.033163,NCF4
chr22,36776068,36913628,0.019294,CSF2RB
chr22,36776068,37020183,0.01676,TST
chr22,36776068,37019635,0.01676,MPST
chr22,36776068,37051739,0.017627,KCTD17
chr22,36782190,36776256,0.034987,IFT27
chr22,36853579,36860988,0.016166,NCF4
chr22,36862486,36860988,0.0238,NCF4
chr22,36977854,36860988,0.019281,NCF4
chr22,37022133,37020183,0.017704,TST
chr22,37022133,37019635,0.017704,MPST
chr22,37050796,37051739,0.015094,KCTD17
chr22,37079802,37020183,0.0174,TST
chr22,37079802,37019635,0.0174,MPST
chr22,37079802,37051739,0.034185,KCTD17
chr22,37079802,37175118,0.02305,IL2RB
chr22,37079802,37199385,0.015595,C1QTNF6
chr22,37122362,36860988,0.0163,NCF4
chr22,37122362,36913628,0.017434,CSF2RB
chr22,37122362,37020183,0.024606,TST
chr22,37122362,37019635,0.024606,MPST
chr22,37122362,37051739,0.031083,KCTD17
chr22,37122362,37175118,0.044572,IL2RB
chr22,37122362,37199385,0.025488,C1QTNF6
chr22,37122362,37259594,0.015488,RAC2
chr22,37147369,37175118,0.01644,IL2RB
chr22,37149954,37051739,0.017535,KCTD17
chr22,37149954,37199385,0.025965,C1QTNF6
chr22,37159035,37175118,0.022268,IL2RB
chr22,37159035,37199385,0.015041,C1QTNF6
chr22,37161641,37175118,0.020931,IL2RB
chr22,37162740,37020183,0.016398,TST
chr22,37162740,37019635,0.016398,MPST
chr22,37162740,37051739,0.016988,KCTD17
chr22,37162740,37175118,0.055434,IL2RB
chr22,37162740,37199385,0.037359,C1QTNF6
chr22,37164436,37051739,0.021311,KCTD17
chr22,37164436,37175118,0.033522,IL2RB
chr22,37164436,37199385,0.044957,C1QTNF6
chr22,37166706,37199385,0.015459,C1QTNF6
chr22,37186366,37199385,0.051806,C1QTNF6
chr22,37194044,37199385,0.019929,C1QTNF6
chr22,37199135,36913628,0.015354,CSF2RB
chr22,37199135,37020183,0.02135,TST
chr22,37199135,37019635,0.02135,MPST
chr22,37199135,37051739,0.026221,KCTD17
chr22,37199135,37175118,0.030777,IL2RB
chr22,37199135,37199385,0.045579,C1QTNF6
chr22,37199135,37259594,0.027717,RAC2
chr22,37199135,37282027,0.018619,CYTH4
chr22,37222458,37199385,0.015832,C1QTNF6
chr22,37222458,37259594,0.019206,RAC2
chr22,37230079,36776256,0.015284,IFT27
chr22,37230079,36860988,0.017421,NCF4
chr22,37230079,36913628,0.017849,CSF2RB
chr22,37230079,37020183,0.023518,TST
chr22,37230079,37019635,0.023517,MPST
chr22,37230079,37051739,0.02598,KCTD17
chr22,37230079,37175118,0.027426,IL2RB
chr22,37230079,37199385,0.031931,C1QTNF6
chr22,37230079,37259594,0.074171,RAC2
chr22,37230079,37282027,0.038647,CYTH4
chr22,37230079,37486393,0.021795,MFNG
chr22,37230079,37582616,0.015155,LGALS2
chr22,37238630,37259594,0.016997,RAC2
chr22,37241676,37259594,0.047758,RAC2
chr22,37242459,37259594,0.094726,RAC2
chr22,37242459,37282027,0.015838,CYTH4
chr22,37267292,37282027,0.020978,CYTH4
chr22,37274615,37282027,0.016894,CYTH4
chr22,37279616,37282027,0.050829,CYTH4
chr22,37283555,37282027,0.037,CYTH4
chr22,37284914,37282027,0.057634,CYTH4
chr22,37307498,37259594,0.019205,RAC2
chr22,37307498,37282027,0.037103,CYTH4
chr22,37307498,37486393,0.018123,MFNG
chr22,37484803,37486393,0.130703,MFNG
chr22,37484803,37560480,0.016591,CDC42EP1
chr22,37561901,37560480,0.018062,CDC42EP1
chr22,37566882,37560480,0.12112,CDC42EP1
chr22,37566882,37582616,0.041947,LGALS2
chr22,37566882,37608725,0.020083,GGA1
chr22,37592710,37582616,0.023537,LGALS2
chr22,37605069,37608725,0.024863,GGA1
chr22,37607908,37486393,0.023199,MFNG
chr22,37607908,37560480,0.037879,CDC42EP1
chr22,37607908,37582616,0.073722,LGALS2
chr22,37607908,37634654,0.035956,SH3BP1
chr22,37607908,37658723,0.027515,PDXP
chr22,37607908,37675636,0.032692,LGALS1
chr22,37607908,37681673,0.033709,NOL12
chr22,37607908,37697048,0.03194,TRIOBP
chr22,37607908,37807905,0.026218,GCAT
chr22,37607908,37849327,0.016938,ANKRD54
chr22,37607908,37848868,0.020308,EIF3L
chr22,37633758,37608725,0.023012,GGA1
chr22,37633758,37634654,0.039795,SH3BP1
chr22,37633758,37658723,0.032174,PDXP
chr22,37633758,37675636,0.022569,LGALS1
chr22,37633758,37681673,0.02515,NOL12
chr22,37633758,37697048,0.019391,TRIOBP
chr22,37633758,37807905,0.020503,GCAT
chr22,37636586,37634654,0.033195,SH3BP1
chr22,37636586,37658723,0.016476,PDXP
chr22,37638612,37634654,0.018205,SH3BP1
chr22,37640475,37634654,0.023227,SH3BP1
chr22,37643466,37634654,0.037683,SH3BP1
chr22,37643466,37658723,0.018311,PDXP
chr22,37658636,37634654,0.054908,SH3BP1
chr22,37658636,37675636,0.037417,LGALS1
chr22,37658636,37681673,0.036311,NOL12
chr22,37658636,37697048,0.016736,TRIOBP
chr22,37658636,37807905,0.020967,GCAT
chr22,37675683,37634654,0.02457,SH3BP1
chr22,37675683,37658723,0.028549,PDXP
chr22,37675683,37681673,0.034306,NOL12
chr22,37677205,37560480,0.016677,CDC42EP1
chr22,37677205,37582616,0.017928,LGALS2
chr22,37677205,37608725,0.025471,GGA1
chr22,37677205,37634654,0.056608,SH3BP1
chr22,37677205,37658723,0.065788,PDXP
chr22,37677205,37675636,0.173631,LGALS1
chr22,37677205,37681673,0.078968,NOL12
chr22,37677205,37697048,0.030316,TRIOBP
chr22,37677205,37807905,0.025076,GCAT
chr22,37677205,37849327,0.018953,ANKRD54
chr22,37677205,37848868,0.017681,EIF3L
chr22,37681749,37675636,0.018082,LGALS1
chr22,37681749,37681673,0.023635,NOL12
chr22,37686412,37675636,0.017161,LGALS1
chr22,37739658,37697048,0.016201,TRIOBP
chr22,37844074,37807905,0.026918,GCAT
chr22,37844074,37848868,0.111046,EIF3L
chr22,37844074,37905657,0.021563,MICALL1
chr22,37849521,37849327,0.06491,ANKRD54
chr22,37896571,37848868,0.01799,EIF3L
chr22,37896571,37905657,0.051564,MICALL1
chr22,37896571,37953669,0.016345,C22orf23
chr22,37896571,37952607,0.016345,POLR2F
chr22,38052485,38056311,0.020959,PICK1
chr22,38057337,38084184,0.022744,SLC16A8
chr22,38058224,38056311,0.022353,PICK1
chr22,38104885,38111015,0.016219,BAIAP2L2
chr22,38109938,38111015,0.018385,BAIAP2L2
chr22,38143361,38084184,0.017253,SLC16A8
chr22,38143361,38111015,0.024425,BAIAP2L2
chr22,38173161,38111015,0.017562,BAIAP2L2
chr22,38173161,38214778,0.031374,PLA2G6
chr22,38173161,38200767,0.016307,MAFF
chr22,38176879,38084184,0.015249,SLC16A8
chr22,38176879,38111015,0.027664,BAIAP2L2
chr22,38176879,38214778,0.113796,PLA2G6
chr22,38176879,38200767,0.031101,MAFF
chr22,38176879,38273010,0.015326,TMEM184B
chr22,38180167,38214778,0.028445,PLA2G6
chr22,38181040,38214778,0.028164,PLA2G6
chr22,38181889,38200767,0.029161,MAFF
chr22,38201053,38111015,0.017431,BAIAP2L2
chr22,38201053,38214778,0.027981,PLA2G6
chr22,38201053,38200767,0.083865,MAFF
chr22,38201810,38084184,0.016506,SLC16A8
chr22,38201810,38111015,0.024091,BAIAP2L2
chr22,38201810,38214778,0.038677,PLA2G6
chr22,38201810,38273010,0.016556,TMEM184B
chr22,38202947,38214778,0.019108,PLA2G6
chr22,38202947,38200767,0.057245,MAFF
chr22,38204993,38200767,0.023476,MAFF
chr22,38218704,38200767,0.017164,MAFF
chr22,38260449,38273010,0.019316,TMEM184B
chr22,38267251,38273010,0.050678,TMEM184B
chr22,38316957,38273010,0.020343,TMEM184B
chr22,38504912,38507660,0.042662,DDX17
chr22,38506166,37697048,0.015525,TRIOBP
chr22,38506166,37807905,0.015697,GCAT
chr22,38506166,37848868,0.015583,EIF3L
chr22,38506166,37905657,0.018531,MICALL1
chr22,38506166,37953669,0.024677,C22orf23
chr22,38506166,37952607,0.024677,POLR2F
chr22,38506166,38056311,0.031028,PICK1
chr22,38506166,38084184,0.028229,SLC16A8
chr22,38506166,38111015,0.024688,BAIAP2L2
chr22,38506166,38214778,0.018038,PLA2G6
chr22,38506166,38200767,0.017028,MAFF
chr22,38506166,38273010,0.025354,TMEM184B
chr22,38506166,38318084,0.033402,CSNK1E
chr22,38506166,38570204,0.091172,DMC1
chr22,38506166,38656629,0.037462,FAM227A
chr22,38506166,38656636,0.037462,CBY1
chr22,38506166,38681957,0.035224,TOMM22
chr22,38506166,38701556,0.016148,JOSD1
chr22,38506166,38705742,0.021729,GTPBP1
chr22,38506166,38794143,0.016456,SUN2
chr22,38506166,38794198,0.017922,DNAL4
chr22,38506166,38872249,0.015126,CBX6
chr22,38506166,38982347,0.015192,APOBEC3B
chr22,38656716,38681957,0.030715,TOMM22
chr22,38681901,38656629,0.017248,FAM227A
chr22,38681901,38656636,0.017248,CBY1
chr22,38700883,38056311,0.015038,PICK1
chr22,38700883,38570204,0.017596,DMC1
chr22,38700883,38656629,0.035467,FAM227A
chr22,38700883,38656636,0.035466,CBY1
chr22,38700883,38681957,0.066439,TOMM22
chr22,38700883,38705742,0.187573,GTPBP1
chr22,38700883,38794143,0.019561,SUN2
chr22,38700883,38794198,0.016523,DNAL4
chr22,38705637,38656629,0.021804,FAM227A
chr22,38705637,38656636,0.021804,CBY1
chr22,38705637,38681957,0.037219,TOMM22
chr22,38705637,38701556,0.14608,JOSD1
chr22,38705637,38794143,0.019968,SUN2
chr22,38706686,38701556,0.031693,JOSD1
chr22,38706686,38705742,0.031048,GTPBP1
chr22,38751991,38701556,0.016264,JOSD1
chr22,38751991,38705742,0.017466,GTPBP1
chr22,38751991,38794143,0.130588,SUN2
chr22,38751991,38794198,0.022662,DNAL4
chr22,38754161,38794143,0.022036,SUN2
chr22,38761308,38794143,0.019674,SUN2
chr22,38793249,38794198,0.016074,DNAL4
chr22,38869037,38872249,0.021,CBX6
chr22,38870406,38872249,0.033604,CBX6
chr22,38954115,38952741,0.024687,APOBEC3A
chr22,38967725,38952741,0.015292,APOBEC3A
chr22,38985277,38982347,0.025487,APOBEC3B
chr22,39014157,39021113,0.048589,APOBEC3D
chr22,39021126,39014257,0.033717,APOBEC3C
chr22,39022042,39014257,0.018963,APOBEC3C
chr22,39022042,39021113,0.019311,APOBEC3D
chr22,39040930,39021113,0.015389,APOBEC3D
chr22,39066270,39040604,0.021577,APOBEC3F
chr22,39066270,39077067,0.030148,APOBEC3G
chr22,39078342,39077067,0.036951,APOBEC3G
chr22,39080552,39077067,0.041995,APOBEC3G
chr22,39080552,39097224,0.021558,APOBEC3H
chr22,39090950,38794143,0.017828,SUN2
chr22,39090950,38794198,0.017895,DNAL4
chr22,39090950,38872249,0.027748,CBX6
chr22,39090950,38952741,0.028001,APOBEC3A
chr22,39090950,38982347,0.028522,APOBEC3B
chr22,39090950,39014257,0.043798,APOBEC3C
chr22,39090950,39021113,0.038143,APOBEC3D
chr22,39090950,39040604,0.059742,APOBEC3F
chr22,39090950,39077067,0.087248,APOBEC3G
chr22,39090950,39097224,0.161259,APOBEC3H
chr22,39090950,39152680,0.025778,CBX7
chr22,39090950,39244982,0.016775,PDGFB
chr22,39090950,39320389,0.0156,RPL3
chr22,39090950,39399778,0.016803,TAB1
chr22,39092553,39097224,0.021884,APOBEC3H
chr22,39094893,39077067,0.016969,APOBEC3G
chr22,39094893,39097224,0.040864,APOBEC3H
chr22,39098205,39097224,0.018762,APOBEC3H
chr22,39099503,39014257,0.017567,APOBEC3C
chr22,39099503,39040604,0.01778,APOBEC3F
chr22,39099503,39077067,0.022012,APOBEC3G
chr22,39099503,39097224,0.064486,APOBEC3H
chr22,39100274,39097224,0.018878,APOBEC3H
chr22,39117499,38794198,0.015963,DNAL4
chr22,39117499,38872249,0.028005,CBX6
chr22,39117499,38952741,0.026976,APOBEC3A
chr22,39117499,38982347,0.033186,APOBEC3B
chr22,39117499,39014257,0.041552,APOBEC3C
chr22,39117499,39021113,0.036109,APOBEC3D
chr22,39117499,39040604,0.041334,APOBEC3F
chr22,39117499,39077067,0.036694,APOBEC3G
chr22,39117499,39097224,0.047507,APOBEC3H
chr22,39117499,39152680,0.026464,CBX7
chr22,39145313,38872249,0.016742,CBX6
chr22,39145313,38952741,0.019759,APOBEC3A
chr22,39145313,38982347,0.016835,APOBEC3B
chr22,39145313,39014257,0.022123,APOBEC3C
chr22,39145313,39040604,0.020002,APOBEC3F
chr22,39145313,39152680,0.12735,CBX7
chr22,39145313,39244982,0.026086,PDGFB
chr22,39145313,39320389,0.020476,RPL3
chr22,39148977,39152680,0.028062,CBX7
chr22,39174569,39152680,0.030596,CBX7
chr22,39174569,39244982,0.045825,PDGFB
chr22,39174569,39320389,0.023916,RPL3
chr22,39174569,39349925,0.016679,SYNGR1
chr22,39174569,39399778,0.015467,TAB1
chr22,39241505,39244982,0.035768,PDGFB
chr22,39243501,39244982,0.020665,PDGFB
chr22,39316640,39320389,0.01517,RPL3
chr22,39319616,39040604,0.016777,APOBEC3F
chr22,39319616,39152680,0.022629,CBX7
chr22,39319616,39244982,0.025617,PDGFB
chr22,39319616,39349925,0.052131,SYNGR1
chr22,39319616,39399778,0.032822,TAB1
chr22,39319616,39499432,0.026457,MIEF1
chr22,39319616,39519695,0.02527,ATF4
chr22,39319616,39532761,0.023241,RPS19BP1
chr22,39351936,39349925,0.073077,SYNGR1
chr22,39351936,39399778,0.015042,TAB1
chr22,39353484,39349925,0.024582,SYNGR1
chr22,39388590,39349925,0.021407,SYNGR1
chr22,39388590,39399778,0.030127,TAB1
chr22,39502062,39519695,0.023801,ATF4
chr22,39502891,39499432,0.017866,MIEF1
chr22,39520378,39320389,0.017215,RPL3
chr22,39520378,39349925,0.016298,SYNGR1
chr22,39520378,39399778,0.019946,TAB1
chr22,39520378,39499432,0.059459,MIEF1
chr22,39520378,39532761,0.05757,RPS19BP1
chr22,39521224,39499432,0.015368,MIEF1
chr22,39521224,39519695,0.033855,ATF4
chr22,39529324,39532761,0.025077,RPS19BP1
chr22,39532848,39499432,0.020655,MIEF1
chr22,39532848,39519695,0.032515,ATF4
chr22,39901040,39901084,0.015236,GRAP2
chr22,39910607,39901084,0.021921,GRAP2
chr22,39920788,39901084,0.074419,GRAP2
chr22,39933114,39901084,0.015665,GRAP2
chr22,39961224,39901084,0.017838,GRAP2
chr22,40044816,39244982,0.01753,PDGFB
chr22,40044816,39320389,0.017866,RPL3
chr22,40044816,39349925,0.021427,SYNGR1
chr22,40044816,39399778,0.023861,TAB1
chr22,40044816,39499432,0.023904,MIEF1
chr22,40044816,39519695,0.028504,ATF4
chr22,40044816,39532761,0.039592,RPS19BP1
chr22,40044816,39901084,0.029036,GRAP2
chr22,40044816,40044817,0.066021,TNRC6B
chr22,40044816,40346461,0.068112,ADSL
chr22,40044816,40370591,0.03715,SGSM3
chr22,40044816,40819399,0.018338,SLC25A17
chr22,40044816,40856639,0.015489,ST13
chr22,40044816,40857077,0.015489,XPNPEP3
chr22,40044816,40862113,0.021245,DNAJB7
chr22,40044816,41197508,0.01597,EP300-AS1
chr22,40177225,40044817,0.028437,TNRC6B
chr22,40179210,40044817,0.017993,TNRC6B
chr22,40290061,40044817,0.015434,TNRC6B
chr22,40290061,40346461,0.020048,ADSL
chr22,40346579,40370591,0.016835,SGSM3
chr22,40385500,40370591,0.018174,SGSM3
chr22,40636927,40819399,0.015326,SLC25A17
chr22,40818947,40856639,0.016887,ST13
chr22,40818947,40857077,0.016887,XPNPEP3
chr22,40856886,40370591,0.018193,SGSM3
chr22,40856886,40819399,0.057674,SLC25A17
chr22,40856886,40862113,0.219992,DNAJB7
chr22,40856886,40951347,0.017418,RBX1
chr22,40856886,41092592,0.01853,EP300
chr22,40856886,41197508,0.020759,EP300-AS1
chr22,40951532,40346461,0.016922,ADSL
chr22,40951532,40370591,0.017035,SGSM3
chr22,40951532,40819399,0.019462,SLC25A17
chr22,40951532,40856639,0.029773,ST13
chr22,40951532,40857077,0.029773,XPNPEP3
chr22,40951532,40862113,0.029769,DNAJB7
chr22,40951532,41092592,0.079174,EP300
chr22,40951532,41197508,0.040245,EP300-AS1
chr22,40951532,41205282,0.035935,L3MBTL2
chr22,40951532,41286187,0.021961,RANGAP1
chr22,40951532,41301525,0.01761,ZC3H7B
chr22,40951532,41367333,0.020979,TEF
chr22,40951532,41468692,0.015547,PHF5A
chr22,41091593,40856639,0.01656,ST13
chr22,41091593,40857077,0.01656,XPNPEP3
chr22,41091593,40951347,0.041397,RBX1
chr22,41091593,41092592,0.228301,EP300
chr22,41091593,41197508,0.021386,EP300-AS1
chr22,41091593,41205282,0.017419,L3MBTL2
chr22,41205281,41197508,0.038747,EP300-AS1
chr22,41217904,41205282,0.015287,L3MBTL2
chr22,41285603,41286187,0.060202,RANGAP1
chr22,41285603,41301525,0.027747,ZC3H7B
chr22,41286533,41197508,0.018487,EP300-AS1
chr22,41286533,41205282,0.020928,L3MBTL2
chr22,41286533,41301525,0.069857,ZC3H7B
chr22,41286533,41367333,0.020092,TEF
chr22,41300945,41301525,0.033845,ZC3H7B
chr22,41301525,41286187,0.016042,RANGAP1
chr22,41302979,41301525,0.024342,ZC3H7B
chr22,41381803,41197508,0.016376,EP300-AS1
chr22,41381803,41286187,0.02494,RANGAP1
chr22,41381803,41301525,0.024914,ZC3H7B
chr22,41381803,41446801,0.01909,TOB2
chr22,41381803,41468692,0.020532,PHF5A
chr22,41381803,41447830,0.017184,ACO2
chr22,41381803,41544606,0.018642,POLR3H
chr22,41413637,41197508,0.021421,EP300-AS1
chr22,41413637,41205282,0.021033,L3MBTL2
chr22,41413637,41286187,0.022562,RANGAP1
chr22,41413637,41301525,0.022481,ZC3H7B
chr22,41413637,41367333,0.053561,TEF
chr22,41413637,41446801,0.063491,TOB2
chr22,41413637,41468692,0.052045,PHF5A
chr22,41413637,41447830,0.043224,ACO2
chr22,41413637,41544606,0.036738,POLR3H
chr22,41413637,41589871,0.028198,PMM1
chr22,41413637,41621043,0.021152,DESI1
chr22,41413637,41621163,0.021152,XRCC6
chr22,41444495,41446801,0.051867,TOB2
chr22,41444495,41468692,0.019441,PHF5A
chr22,41444495,41447830,0.01523,ACO2
chr22,41447235,41286187,0.016716,RANGAP1
chr22,41447235,41301525,0.018319,ZC3H7B
chr22,41447235,41367333,0.02447,TEF
chr22,41447235,41468692,0.060057,PHF5A
chr22,41447235,41447830,0.047051,ACO2
chr22,41447235,41544606,0.022057,POLR3H
chr22,41447235,41589871,0.019424,PMM1
chr22,41448530,41367333,0.017836,TEF
chr22,41448530,41446801,0.116849,TOB2
chr22,41448530,41468692,0.04376,PHF5A
chr22,41448530,41447830,0.034284,ACO2
chr22,41448530,41544606,0.016076,POLR3H
chr22,41469137,41197508,0.016536,EP300-AS1
chr22,41469137,41205282,0.019681,L3MBTL2
chr22,41469137,41286187,0.019602,RANGAP1
chr22,41469137,41301525,0.02267,ZC3H7B
chr22,41469137,41367333,0.030586,TEF
chr22,41469137,41446801,0.065337,TOB2
chr22,41469137,41544606,0.02938,POLR3H
chr22,41469137,41589871,0.02213,PMM1
chr22,41469137,41621043,0.018184,DESI1
chr22,41469137,41621163,0.018184,XRCC6
chr22,41544280,41589871,0.020443,PMM1
chr22,41589950,41544606,0.021408,POLR3H
chr22,41589950,41621043,0.020352,DESI1
chr22,41589950,41621163,0.020353,XRCC6
chr22,41621031,41197508,0.016338,EP300-AS1
chr22,41621031,41205282,0.017575,L3MBTL2
chr22,41621031,41286187,0.016508,RANGAP1
chr22,41621031,41301525,0.01841,ZC3H7B
chr22,41621031,41367333,0.019781,TEF
chr22,41621031,41446801,0.015494,TOB2
chr22,41621031,41468692,0.019739,PHF5A
chr22,41621031,41447830,0.016466,ACO2
chr22,41621031,41544606,0.048838,POLR3H
chr22,41621031,41589871,0.078401,PMM1
chr22,41621031,41690504,0.033909,SNU13
chr22,41621031,41688877,0.020975,C22orf46
chr22,41621031,41699503,0.022772,MEI1
chr22,41621031,41800679,0.018078,CCDC134
chr22,41621031,41833079,0.015557,SREBF2
chr22,41621031,41926806,0.017213,TNFRSF13C
chr22,41621031,41947152,0.015396,CENPM
chr22,41621031,41998725,0.015204,WBP2NL
chr22,41621031,42369290,0.015706,LINC01315
chr22,41667148,41621043,0.021886,DESI1
chr22,41667148,41621163,0.021886,XRCC6
chr22,41667148,41690504,0.039204,SNU13
chr22,41667148,41688877,0.02713,C22orf46
chr22,41667148,41699503,0.019998,MEI1
chr22,41682274,41621043,0.017495,DESI1
chr22,41682274,41621163,0.017495,XRCC6
chr22,41682274,41690504,0.111068,SNU13
chr22,41682274,41688877,0.036843,C22orf46
chr22,41682274,41699503,0.025413,MEI1
chr22,41688285,41621043,0.015606,DESI1
chr22,41688285,41621163,0.015606,XRCC6
chr22,41688285,41688877,0.104133,C22orf46
chr22,41688285,41699503,0.036591,MEI1
chr22,41688285,41800679,0.015535,CCDC134
chr22,41697283,41690504,0.016048,SNU13
